zinc_id,pid,Kd,DeepPurpose_score
ZINC000021981256,O15826,6.01285457611084,2.81
ZINC000021981258,O15826,6.01285457611084,2.81
ZINC000003974804,P48499,6.012925148010254,275.26
ZINC000014128370,P48499,6.0129876136779785,63524.65
ZINC000040423537,O15826,6.0129947662353525,62058.99
ZINC000000006170,Q6TUJ5,6.013031482696532,91.1
ZINC000031343420,Q4QBL1,6.013091564178468,1299.47
ZINC000000837630,P48499,6.013111114501952,23175.56
ZINC000003807808,P48499,6.013111114501952,23175.56
ZINC000003830394,O15826,6.013264179229736,1018.79
ZINC000034892269,P48499,6.013343334197997,5750.13
ZINC000001529323,O15826,6.013364315032959,71.73
ZINC000014128264,Q4QBL1,6.013510704040527,1229.87
ZINC000003872806,O15826,6.013537406921388,45.78
ZINC000003872805,O15826,6.013537406921388,45.78
ZINC000003872807,O15826,6.013537406921388,45.78
ZINC000245380320,P48499,6.0135560035705575,5186.19
ZINC000001235035,P48499,6.0135560035705575,5186.19
ZINC000005273724,P48499,6.0135560035705575,5186.19
ZINC000253616884,P48499,6.0135560035705575,5186.19
ZINC000013831819,Q4QBL1,6.013558864593506,11863.39
ZINC000000902197,O97193,6.013598442077638,8.73
ZINC000001530090,O97193,6.013598442077638,8.73
ZINC000003812867,O15826,6.013604164123535,98.76
ZINC000085427689,Q4QHJ8,6.0137128829956055,17195.56
ZINC000000000669,O97193,6.0138492584228525,978.02
ZINC000000896849,O97193,6.0138492584228525,978.02
ZINC000095619112,O97193,6.0139522552490225,24.21
ZINC000095619111,O97193,6.0139522552490225,24.21
ZINC000095619110,O97193,6.0139522552490225,24.21
ZINC000095619113,O97193,6.0139522552490225,24.21
ZINC000100051242,Q6TUJ5,6.01411247253418,337.32
ZINC000022060259,Q4QBL1,6.014310836791992,8834.18
ZINC000001585847,O97193,6.014314651489258,34.11
ZINC000256335053,O15826,6.014326572418213,13.83
ZINC000100054225,O15826,6.014326572418213,13.83
ZINC000256335049,O15826,6.014326572418213,13.83
ZINC000230122947,O15826,6.014326572418213,13.83
ZINC000097974884,O15826,6.014326572418213,13.83
ZINC000113368700,P48499,6.014451503753662,4838.01
ZINC000000538194,O97193,6.014457702636719,1.34
ZINC000084757007,Q27686,6.014470100402832,9620.06
ZINC000002019929,Q4QHJ8,6.0144896507263175,235798.32
ZINC000090583842,O97193,6.0145320892333975,1183.93
ZINC000003781952,Q6TUJ5,6.01455020904541,29463.9
ZINC000003816514,P48499,6.014555931091309,4063.24
ZINC000003779067,Q4QBL1,6.014638423919678,2499.28
ZINC000022060265,Q4QBL1,6.014668941497803,9225.87
ZINC000003875259,Q6TUJ5,6.014725685119629,13096.19
ZINC000002004553,O97193,6.01475715637207,211.7
ZINC000003812888,O97193,6.014784812927246,9290.83
ZINC000003871832,O97193,6.014784812927246,9290.83
ZINC000002040211,O15826,6.014866828918457,101.81
ZINC000002040210,O15826,6.014866828918457,101.81
ZINC000118915225,Q6TUJ5,6.014870643615723,9642.22
ZINC000261494585,Q6TUJ5,6.014870643615723,9642.22
ZINC000038841038,Q6TUJ5,6.014870643615723,9642.22
ZINC000118915226,Q6TUJ5,6.014870643615723,9642.22
ZINC000022060374,Q6TUJ5,6.014870643615723,9642.22
ZINC000022060377,Q6TUJ5,6.014870643615723,9642.22
ZINC000261494586,Q6TUJ5,6.014870643615723,9642.22
ZINC000261494584,Q6TUJ5,6.014870643615723,9642.22
ZINC000004245665,O97193,6.0149431228637695,30.96
ZINC000009230249,O97193,6.014945983886719,6200.83
ZINC000000602487,O97193,6.0150084495544425,4.98
ZINC000001892462,Q4QHJ8,6.015011310577393,10137.02
ZINC000043202141,P48499,6.0151710510253915,57385.03
ZINC000043422657,O15826,6.015218734741211,6704.91
ZINC000043422656,O15826,6.015218734741211,6704.91
ZINC000000602799,O15826,6.01522970199585,53.65
ZINC000001533877,Q4QHJ8,6.015273571014403,177.38
ZINC000003779726,Q27686,6.015310764312744,1098.84
ZINC000001542901,O15826,6.015402317047119,3625.22
ZINC000002032320,O15826,6.015402317047119,3625.22
ZINC000003831490,O15826,6.015477180480957,6337.28
ZINC000003941547,Q6TUJ5,6.015566825866699,57804.54
ZINC000034026954,Q27686,6.015782356262207,1075.88
ZINC000072190124,Q4QHJ8,6.015789031982423,16649.03
ZINC000005319254,P48499,6.015928745269775,104961.08
ZINC000005319251,P48499,6.015928745269775,104961.08
ZINC000003830339,Q4QHJ8,6.0160088539123535,368.3
ZINC000101144764,O15826,6.01609992980957,5.48
ZINC000100158533,O15826,6.01609992980957,5.48
ZINC000100489810,O15826,6.01609992980957,5.48
ZINC000100008319,O15826,6.01609992980957,5.48
ZINC000003785268,O15826,6.01610279083252,509.5
ZINC000003799072,O15826,6.01610279083252,509.5
ZINC000014286580,O97193,6.01621150970459,14.22
ZINC000003931933,O97193,6.01621150970459,14.22
ZINC000003811831,P48499,6.0162272453308105,8460.36
ZINC000000347886,Q27686,6.016242504119872,1148.14
ZINC000000000641,Q27686,6.016242504119872,1148.14
ZINC000003948603,P48499,6.016397953033447,7645.83
ZINC000028704627,O97193,6.016465187072754,18693.9
ZINC000003831425,O15826,6.016585826873778,27.59
ZINC000100054019,O97193,6.016591548919678,21174.46
ZINC000000537931,Q27686,6.016608715057372,224.28
ZINC000006780651,O97193,6.016662120819093,267.12
ZINC000014211051,Q27686,6.01680850982666,1741.83
ZINC000003875560,Q27686,6.0168213844299325,1919.07
ZINC000004475105,O97193,6.016946315765381,906.6
ZINC000049799668,Q6TUJ5,6.016964912414551,10947.11
ZINC000004102187,Q27686,6.016993045806885,6624.57
ZINC000001530973,O15826,6.0170249938964835,156.74
ZINC000001530974,O15826,6.0170249938964835,156.74
ZINC000000607790,Q27686,6.0171241760253915,804.78
ZINC000000621853,Q27686,6.0171241760253915,804.78
ZINC000004424091,Q27686,6.017270565032959,672.11
ZINC000043196332,Q4QHJ8,6.01728105545044,119.19
ZINC000004215548,P48499,6.017331600189209,75030.11
ZINC000011679877,O15826,6.017356872558594,416.83
ZINC000033903112,Q4QHJ8,6.017468452453612,144806.1
ZINC000000057321,Q4QHJ8,6.017514705657959,49543.35
ZINC000000057319,Q4QHJ8,6.017514705657959,49543.35
ZINC000000057320,Q4QHJ8,6.017514705657959,49543.35
ZINC000000020252,Q4QHJ8,6.017514705657959,49543.35
ZINC000011616925,O97193,6.017517566680907,968.53
ZINC000001536109,O97193,6.017517566680907,968.53
ZINC000003978006,Q27686,6.01757287979126,2007.02
ZINC000000538083,O15826,6.0176329612731925,239.95
ZINC000072283897,Q6TUJ5,6.017682075500487,7793.09
ZINC000000005432,Q4QBL1,6.017825603485107,804.2
ZINC000004611821,Q4QBL1,6.017825603485107,804.2
ZINC000204073689,Q27686,6.0178632736206055,155.25
ZINC000003925861,Q27686,6.0178632736206055,155.25
ZINC000253661029,Q6TUJ5,6.017892360687256,8008.1
ZINC000253661026,Q6TUJ5,6.017892360687256,8008.1
ZINC000013781298,O97193,6.018026828765869,14333.7
ZINC000085994848,Q27686,6.018059730529785,4601.55
ZINC000100038546,P48499,6.0180983543396,17998.39
ZINC000003943521,Q6TUJ5,6.01817798614502,153084.35
ZINC000000968336,O97193,6.018434524536133,2556.99
ZINC000000968335,O97193,6.018434524536133,2556.99
ZINC000020621758,O97193,6.018540859222412,8.09
ZINC000020621755,O97193,6.018540859222412,8.09
ZINC000004632133,P48499,6.018549919128418,4160.88
ZINC000001530598,Q27686,6.0185813903808585,69.29
ZINC000001698105,Q4QBL1,6.018642902374268,8754.62
ZINC000095618925,Q4QBL1,6.018689155578612,66518.69
ZINC000040165222,Q4QHJ8,6.018850803375244,199447.58
ZINC000002040778,Q4QHJ8,6.018863201141357,18964.45
ZINC000000601250,Q6TUJ5,6.0188965797424325,142246.43
ZINC000003873371,Q6TUJ5,6.0188965797424325,142246.43
ZINC000004474613,Q27686,6.018965721130371,662.93
ZINC000000606309,P48499,6.01901912689209,5922.42
ZINC000012496045,Q27686,6.019021987915039,10.06
ZINC000003798734,Q27686,6.019021987915039,10.06
ZINC000299841510,Q27686,6.019044399261475,746.23
ZINC000009574552,Q27686,6.019044399261475,746.23
ZINC000022453679,Q27686,6.019122123718263,1134.65
ZINC000001530973,P48499,6.01912784576416,15582.25
ZINC000001530974,P48499,6.01912784576416,15582.25
ZINC000033753908,Q4QBL1,6.019270420074463,2885.78
ZINC000095618750,Q4QBL1,6.019279956817628,6198.33
ZINC000082105375,O15826,6.019416332244872,830.4
ZINC000082105374,O15826,6.019416332244872,830.4
ZINC000082105373,O15826,6.019416332244872,830.4
ZINC000005163012,O15826,6.019416332244872,830.4
ZINC000001255325,O97193,6.0195417404174805,7382.05
ZINC000001903402,P48499,6.019575595855713,383247.78
ZINC000001903402,Q27686,6.019696235656737,225579.99
ZINC000003828610,Q6TUJ5,6.019700527191162,53710.55
ZINC000004215193,O97193,6.019778251647949,283.89
ZINC000001530571,O97193,6.019826889038086,18069.52
ZINC000003800982,Q4QHJ8,6.0198426246643075,10712.47
ZINC000000601253,Q27686,6.019910335540772,2415.65
ZINC000072481722,Q27686,6.019910335540772,2415.65
ZINC000118913562,Q27686,6.019910335540772,2415.65
ZINC000118913560,Q27686,6.019910335540772,2415.65
ZINC000245204647,Q27686,6.019910335540772,2415.65
ZINC000253617656,Q27686,6.019910335540772,2415.65
ZINC000003938652,Q27686,6.019910335540772,2415.65
ZINC000245204645,Q27686,6.019910335540772,2415.65
ZINC000000538015,Q4QHJ8,6.01991605758667,289.87
ZINC000001713960,O15826,6.0199623107910165,198.39
ZINC000001481877,O15826,6.0199623107910165,198.39
ZINC000169362007,Q27686,6.02000617980957,239.32
ZINC000169660599,O97193,6.020075798034668,108.8
ZINC000000000642,Q27686,6.020081996917725,32361.16
ZINC000002020068,Q27686,6.020081996917725,32361.16
ZINC000003938628,Q6TUJ5,6.020148277282715,15713.32
ZINC000035645588,Q4QBL1,6.020160675048827,10116.5
ZINC000000598184,O97193,6.020309448242188,5216.18
ZINC000022061277,Q6TUJ5,6.020450115203857,331.73
ZINC000053098495,Q27686,6.020460605621338,554.87
ZINC000005420970,Q4QHJ8,6.020473957061768,206.77
ZINC000034007762,P48499,6.0205254554748535,141.38
ZINC000004212851,O15826,6.020538330078125,291.52
ZINC000033972209,O97193,6.020568370819093,36.66
ZINC000004521469,P48499,6.020630359649657,9962.68
ZINC000035342787,P48499,6.0206336975097665,10825.59
ZINC000100054749,Q27686,6.0207152366638175,1173.67
ZINC000100054755,Q27686,6.0207152366638175,1173.67
ZINC000100054746,Q27686,6.0207152366638175,1173.67
ZINC000095618817,Q27686,6.0207152366638175,1173.67
ZINC000003842798,P48499,6.020784854888916,11642.55
ZINC000095617672,Q27686,6.0208168029785165,1491.86
ZINC000135977598,Q27686,6.02092170715332,7225.04
ZINC000135977557,Q27686,6.02092170715332,7225.04
ZINC000135977628,Q27686,6.02092170715332,7225.04
ZINC000135977512,Q27686,6.02092170715332,7225.04
ZINC000137030541,O97193,6.02092981338501,168.95
ZINC000019168887,Q4QBL1,6.021089553833008,4892.06
ZINC000019168901,Q4QBL1,6.021089553833008,4892.06
ZINC000055161376,Q6TUJ5,6.021136283874513,5282.53
ZINC000002002226,Q4QHJ8,6.021163463592528,9941.78
ZINC000001542916,Q27686,6.021213054656982,10104.29
ZINC000066156654,O97193,6.0212745666503915,4605.01
ZINC000252286769,O97193,6.021317005157472,20.88
ZINC000066098754,Q6TUJ5,6.021319389343263,62545.28
ZINC000003920673,Q27686,6.0213866233825675,1307.0
ZINC000001494227,Q6TUJ5,6.021424293518066,22823.77
ZINC000003935130,O97193,6.021527290344237,7.25
ZINC000254134439,O97193,6.021527290344237,7.25
ZINC000306122005,O97193,6.021527290344237,7.25
ZINC000072190145,O15826,6.021570682525635,4150.06
ZINC000072190146,O15826,6.021570682525635,4150.06
ZINC000299841539,P48499,6.021657943725586,184045.82
ZINC000001537194,Q4QHJ8,6.021778583526611,23671.7
ZINC000003944452,Q4QBL1,6.02184534072876,65009.72
ZINC000053073961,O97193,6.021854877471924,390.84
ZINC000003792417,Q6TUJ5,6.0219011306762695,103540.21
ZINC000000002114,Q4QHJ8,6.021942138671875,1077.99
ZINC000095618893,P48499,6.0219459533691415,8862.84
ZINC000095618892,P48499,6.0219459533691415,8862.84
ZINC000095618894,P48499,6.0219459533691415,8862.84
ZINC000261494677,P48499,6.0219459533691415,8862.84
ZINC000095618895,P48499,6.0219459533691415,8862.84
ZINC000261494678,P48499,6.0219459533691415,8862.84
ZINC000026717740,Q6TUJ5,6.021961688995361,1900.05
ZINC000026717752,Q6TUJ5,6.021961688995361,1900.05
ZINC000101209142,Q6TUJ5,6.021961688995361,1900.05
ZINC000100101351,Q6TUJ5,6.021961688995361,1900.05
ZINC000095618620,O15826,6.02216386795044,21.94
ZINC000006067668,O15826,6.02216386795044,21.94
ZINC000004215648,Q6TUJ5,6.022209644317628,1908.08
ZINC000001546843,Q4QHJ8,6.022290229797362,34274.36
ZINC000001546844,Q4QHJ8,6.022290229797362,34274.36
ZINC000028701754,Q27686,6.022295951843263,2304.5
ZINC000001850377,Q4QHJ8,6.022410869598389,6413.19
ZINC000001850376,Q4QHJ8,6.022410869598389,6413.19
ZINC000002032615,Q4QHJ8,6.022410869598389,6413.19
ZINC000001850374,Q4QHJ8,6.022410869598389,6413.19
ZINC000000599735,Q27686,6.022448539733888,1291.25
ZINC000261494612,Q27686,6.022449016571045,88.68
ZINC000004217399,Q27686,6.022506237030028,8970.4
ZINC000000000928,Q4QHJ8,6.022559642791747,85.23
ZINC000000000724,Q4QHJ8,6.022584915161133,347.8
ZINC000002005958,Q4QHJ8,6.022584915161133,347.8
ZINC000068197809,P48499,6.022658824920653,1386.81
ZINC000001530599,Q27686,6.02271842956543,19286.76
ZINC000000057537,Q4QBL1,6.022743225097656,8798.32
ZINC000004096488,O15826,6.022754669189452,71.39
ZINC000095618892,O97193,6.0227813720703125,221.25
ZINC000095618894,O97193,6.0227813720703125,221.25
ZINC000261494678,O97193,6.0227813720703125,221.25
ZINC000095618895,O97193,6.0227813720703125,221.25
ZINC000095618893,O97193,6.0227813720703125,221.25
ZINC000261494677,O97193,6.0227813720703125,221.25
ZINC000003830713,Q27686,6.022844314575195,4390.57
ZINC000036426003,P48499,6.022892475128174,10111.6
ZINC000000004404,P48499,6.022926330566406,2103.32
ZINC000003802658,P48499,6.022926330566406,2103.32
ZINC000033956324,P48499,6.02293062210083,672.12
ZINC000034026284,Q6TUJ5,6.022962093353272,96219.06
ZINC000003930598,Q27686,6.02302885055542,1910.61
ZINC000005225520,Q4QBL1,6.023064136505128,61566.95
ZINC000299841504,Q27686,6.023078918457031,1104.94
ZINC000003871701,Q4QHJ8,6.023210048675537,1302.65
ZINC000003871702,Q4QHJ8,6.023210048675537,1302.65
ZINC000002572643,Q4QHJ8,6.023210048675537,1302.65
ZINC000001530218,Q4QHJ8,6.023210048675537,1302.65
ZINC000100007120,Q6TUJ5,6.023298740386963,164170.93
ZINC000000004076,P48499,6.023336410522461,1460.25
ZINC000030731098,O97193,6.023463726043701,11.4
ZINC000030731093,O97193,6.023463726043701,11.4
ZINC000012503102,Q27686,6.023484230041504,908.67
ZINC000000021067,P48499,6.023525714874268,419.57
ZINC000000006990,P48499,6.023525714874268,419.57
ZINC000207018468,O97193,6.023705005645753,55.72
ZINC000014880004,O97193,6.023753643035889,37.52
ZINC000033970497,O15826,6.023797035217285,27.48
ZINC000033970495,O15826,6.023797035217285,27.48
ZINC000033970496,O15826,6.023797035217285,27.48
ZINC000003951570,O15826,6.023797035217285,27.48
ZINC000003801027,P48499,6.0240745544433585,7343.99
ZINC000030691727,O15826,6.0241312980651855,3.39
ZINC000005197198,Q4QBL1,6.024148941040039,93972.75
ZINC000003817765,P48499,6.0241522789001465,1480.22
ZINC000013985228,Q6TUJ5,6.024202346801758,10370.35
ZINC000100070274,O15826,6.024337768554688,2167.59
ZINC000100001905,O15826,6.024337768554688,2167.59
ZINC000038794675,Q6TUJ5,6.024366855621338,9395.15
ZINC000038794674,Q6TUJ5,6.024366855621338,9395.15
ZINC000000026240,P48499,6.0243797302246085,205734.58
ZINC000002019886,Q4QBL1,6.024437427520753,24789.95
ZINC000008679996,Q6TUJ5,6.024458408355713,6263.08
ZINC000003982471,Q6TUJ5,6.024458408355713,6263.08
ZINC000003881345,O97193,6.0244789123535165,202.52
ZINC000031622970,O97193,6.0245208740234375,12.81
ZINC000044020714,O97193,6.0245208740234375,12.81
ZINC000261494684,O97193,6.0245208740234375,12.81
ZINC000033587910,O97193,6.0245208740234375,12.81
ZINC000031622969,O97193,6.0245208740234375,12.81
ZINC000033963989,O97193,6.0245208740234375,12.81
ZINC000003784715,O97193,6.024669170379639,311.14
ZINC000001482950,O97193,6.024669170379639,311.14
ZINC000003993833,O15826,6.024704933166504,44.08
ZINC000022056467,Q27686,6.02476167678833,729.95
ZINC000095618791,Q27686,6.02476167678833,729.95
ZINC000005934092,Q6TUJ5,6.024794578552246,234661.41
ZINC000000403609,Q4QBL1,6.024811267852782,8.87
ZINC000000002176,Q4QBL1,6.024811267852782,8.87
ZINC000002039624,O97193,6.024819374084473,108.81
ZINC000001530625,O97193,6.024819374084473,108.81
ZINC000002039625,O97193,6.024819374084473,108.81
ZINC000002034208,O97193,6.024819374084473,108.81
ZINC000100026355,Q4QBL1,6.024841785430907,79.83
ZINC000000490791,Q6TUJ5,6.024874687194824,2646.22
ZINC000002005534,Q4QHJ8,6.024954795837402,6480.86
ZINC000002013188,Q4QHJ8,6.024954795837402,6480.86
ZINC000000608024,Q4QHJ8,6.024954795837402,6480.86
ZINC000002013189,Q4QHJ8,6.024954795837402,6480.86
ZINC000005974560,O15826,6.025094985961914,354.35
ZINC000000001950,O15826,6.025124549865723,2070.81
ZINC000169369935,Q6TUJ5,6.025198936462402,3429.7
ZINC000000538471,O15826,6.025357723236084,1242.35
ZINC000072190168,O97193,6.025383472442628,7642.01
ZINC000253476137,O15826,6.0256171226501465,17.9
ZINC000100014666,O15826,6.0256171226501465,17.9
ZINC000006507065,O15826,6.025692462921143,223.73
ZINC000006409735,Q4QHJ8,6.025731086730957,30.66
ZINC000005139697,O97193,6.025735855102539,1655.46
ZINC000056898757,Q6TUJ5,6.025820255279541,354.46
ZINC000006845076,O97193,6.0258870124816895,7.07
ZINC000013831791,Q4QBL1,6.025942802429199,10216.89
ZINC000142261274,Q6TUJ5,6.025960445404053,57514.84
ZINC000029130869,Q4QBL1,6.025999546051025,17119.49
ZINC000090583842,Q27686,6.026002407073975,20310.03
ZINC000003989256,Q6TUJ5,6.026103496551514,55140.64
ZINC000095619110,P48499,6.026157855987549,737.92
ZINC000095619113,P48499,6.026157855987549,737.92
ZINC000095619112,P48499,6.026157855987549,737.92
ZINC000095619111,P48499,6.026157855987549,737.92
ZINC000101178759,O97193,6.026203632354736,17.61
ZINC000003785301,Q4QHJ8,6.02621603012085,79502.47
ZINC000034892269,Q6TUJ5,6.026285648345947,5480.21
ZINC000001494627,Q27686,6.026295185089111,2420.21
ZINC000033956324,Q27686,6.026323795318604,195.26
ZINC000008214588,O15826,6.026324272155763,1340.0
ZINC000004097714,O97193,6.026360511779785,690.53
ZINC000000004778,P48499,6.0263710021972665,4492.16
ZINC000000597878,P48499,6.026419162750244,1761.28
ZINC000003818726,P48499,6.026421070098878,185244.37
ZINC000001576892,Q4QBL1,6.026474952697754,61795.86
ZINC000138494096,O97193,6.0264973640441895,48.13
ZINC000299841505,O97193,6.0264973640441895,48.13
ZINC000003817165,O97193,6.02650260925293,64.63
ZINC000606512354,O97193,6.026503086090088,64.63
ZINC000028467935,P48499,6.026528835296631,2603.72
ZINC000003921098,Q27686,6.026535511016847,1600.92
ZINC000072190157,Q6TUJ5,6.02662992477417,2664.1
ZINC000001535903,Q6TUJ5,6.026701927185059,14433.84
ZINC000000006486,Q4QBL1,6.0267295837402335,213.82
ZINC000033980648,Q27686,6.026803970336914,1589.79
ZINC000000000399,O15826,6.026805877685548,31.0
ZINC000002041281,O15826,6.026805877685548,31.0
ZINC000002041280,O15826,6.026805877685548,31.0
ZINC000002041279,O15826,6.026805877685548,31.0
ZINC000096941869,Q4QHJ8,6.026848793029785,582.66
ZINC000001491487,Q4QBL1,6.026890277862549,24069.78
ZINC000085537078,Q6TUJ5,6.026897430419923,1508.37
ZINC000012410091,Q4QHJ8,6.0269408226013175,6058.43
ZINC000006093612,Q27686,6.027061939239503,726.58
ZINC000003975804,O97193,6.0271077156066895,2.19
ZINC000001544066,O15826,6.0271759033203125,28.35
ZINC000000006251,Q6TUJ5,6.027237892150879,49431.64
ZINC000060183177,P48499,6.027252674102782,84302.76
ZINC000003812892,P48499,6.027300357818604,17746.18
ZINC000003831511,P48499,6.027300357818604,17746.18
ZINC000022454203,P48499,6.027325630187987,9511.13
ZINC000022454198,P48499,6.027325630187987,9511.13
ZINC000003786466,P48499,6.027364253997803,7933.13
ZINC000002020189,O15826,6.027524948120117,33.31
ZINC000002020188,O15826,6.027524948120117,33.31
ZINC000001549989,O97193,6.027606010437013,14.49
ZINC000000538194,O15826,6.027791976928711,1.08
ZINC000140740551,Q4QHJ8,6.027885437011719,13110.95
ZINC000013658656,P48499,6.0279221534729,242.33
ZINC000053098495,Q6TUJ5,6.02794885635376,1767.06
ZINC000095920519,Q4QHJ8,6.02796745300293,189906.11
ZINC000003977898,P48499,6.028030872344972,47169.34
ZINC000003977899,P48499,6.028030872344972,47169.34
ZINC000040423537,O97193,6.028048038482666,121910.06
ZINC000100317046,O97193,6.028048515319824,96.84
ZINC000019632912,Q4QHJ8,6.028088569641112,1332.57
ZINC000000389747,Q4QHJ8,6.028118133544923,179.83
ZINC000095616937,O97193,6.028137683868407,1824.0
ZINC000003798537,O97193,6.028172016143799,76.39
ZINC000038139973,Q6TUJ5,6.028257846832275,7780.48
ZINC000095493347,Q6TUJ5,6.028257846832275,7780.48
ZINC000005510672,O15826,6.028261184692383,32.3
ZINC000042921858,Q4QHJ8,6.028302192687987,936.26
ZINC000042834847,O97193,6.028331279754639,17.28
ZINC000002007678,Q4QBL1,6.028469562530518,11156.89
ZINC000002007680,Q4QBL1,6.028469562530518,11156.89
ZINC000002007682,Q4QBL1,6.028469562530518,11156.89
ZINC000001530967,Q4QBL1,6.028469562530518,11156.89
