drug,prot,score
ZINC000002548959,O15826,27266.08
ZINC000003808778,Q27686,27267.34
ZINC000006037131,Q6TUJ5,27267.73
ZINC000002570852,Q6TUJ5,27267.73
ZINC000021981233,Q4QBL1,2727.07
ZINC000021981231,Q4QBL1,2727.07
ZINC000034636383,O15826,2727.54
ZINC000003778181,O15826,2727.78
ZINC000003649817,P48499,27272.52
ZINC000000000130,P48499,27272.52
ZINC000000895032,Q6TUJ5,27272.88
ZINC000035024346,Q27686,27275.48
ZINC000040165231,P48499,27279.79
ZINC000040165258,P48499,27279.79
ZINC000040165228,P48499,27279.79
ZINC000040165229,P48499,27279.79
ZINC000040165230,P48499,27279.79
ZINC000000121541,Q4QHJ8,27283.84
ZINC000000005286,Q4QBL1,27287.61
ZINC000113459996,Q6TUJ5,27289.29
ZINC000006716700,Q6TUJ5,2729.35
ZINC000100053366,P48499,2729.6
ZINC000030731335,O97193,2729.67
ZINC000002570845,O97193,2729.67
ZINC000030731330,O97193,2729.67
ZINC000005840786,O97193,2729.67
ZINC000002583631,O97193,2729.81
ZINC000095618599,O97193,2729.81
ZINC000095618598,O97193,2729.81
ZINC000003590790,O97193,2729.81
ZINC000001596184,P48499,27291.21
ZINC000001530283,O15826,27292.23
ZINC000033506024,Q6TUJ5,272929.76
ZINC000095803296,Q6TUJ5,27296.36
ZINC000095803295,Q6TUJ5,27296.36
ZINC000000602216,O15826,273.01
ZINC000084758480,Q4QHJ8,273.04
ZINC000003875483,Q4QBL1,273.07
ZINC000000057058,O97193,273.07
ZINC000095618674,Q27686,273.19
ZINC000095618673,Q27686,273.19
ZINC000100053876,Q27686,273.24
ZINC000261494655,Q27686,273.24
ZINC000100053871,Q27686,273.24
ZINC000261494654,Q27686,273.24
ZINC000095618605,Q27686,273.24
ZINC000095618604,Q27686,273.24
ZINC000003780893,Q4QBL1,273.33
ZINC000253638647,O97193,273.38
ZINC000015965745,O15826,273.43
ZINC000100033051,O97193,273.43
ZINC000000006787,O97193,273.49
ZINC000013543111,O97193,273.61
ZINC000136127894,Q4QHJ8,273.66
ZINC000001554197,O97193,273.66
ZINC000033359230,Q4QHJ8,273.73
ZINC000195913944,Q4QHJ8,273.76
ZINC000005932901,Q6TUJ5,273.8
ZINC000001543566,Q6TUJ5,273.8
ZINC000022010379,Q4QHJ8,273.81
ZINC000022010382,Q4QHJ8,273.81
ZINC000022010375,Q4QHJ8,273.81
ZINC000022010387,Q4QHJ8,273.81
ZINC000013601914,Q27686,273.81
ZINC000001489430,O97193,273.84
ZINC000250915642,Q4QBL1,273.91
ZINC000169746323,Q27686,273.92
ZINC000000004351,O97193,273.95
ZINC000000599028,O97193,273.97
ZINC000022001756,Q6TUJ5,27306.49
ZINC000022001748,Q6TUJ5,27306.49
ZINC000022001761,Q6TUJ5,27306.49
ZINC000022001752,Q6TUJ5,27306.49
ZINC000004658606,Q4QHJ8,273061.04
ZINC000096077893,Q6TUJ5,2731.03
ZINC000095618794,Q6TUJ5,2731.03
ZINC000095618795,Q6TUJ5,2731.03
ZINC000052509444,Q4QHJ8,2731.29
ZINC000012495062,Q4QHJ8,2731.49
ZINC000003813078,Q4QHJ8,2731.49
ZINC000003785403,P48499,27313.57
ZINC000003821710,Q27686,27315.31
ZINC000068267049,Q4QBL1,2732.91
ZINC000001893031,Q4QBL1,2732.92
ZINC000000001300,Q4QHJ8,273214.29
ZINC000003861209,Q6TUJ5,273245.19
ZINC000008214428,Q6TUJ5,273287.79
ZINC000036079847,Q6TUJ5,273287.79
ZINC000000000453,Q27686,27331.78
ZINC000000896648,Q27686,27331.78
ZINC000030731290,Q6TUJ5,27336.82
ZINC000005650422,P48499,273366.42
ZINC000001494443,Q27686,2734.73
ZINC000000897105,Q4QHJ8,2735.78
ZINC000096077882,Q4QHJ8,2735.78
ZINC000016382868,Q6TUJ5,273590.27
ZINC000003781393,Q4QBL1,2736.52
ZINC000004068309,O15826,2736.71
ZINC000001608917,Q4QHJ8,27364.54
ZINC000000900628,Q6TUJ5,273652.76
ZINC000004655029,Q4QBL1,2737.21
ZINC000034640491,O97193,2737.5
ZINC000000020220,P48499,2737.68
ZINC000001542006,Q6TUJ5,27370.46
ZINC000100015470,Q6TUJ5,2738.16
ZINC000053294258,Q27686,2738.43
ZINC000002548959,Q4QHJ8,273854.29
ZINC000001892462,P48499,27388.41
ZINC000066156654,O15826,2739.14
ZINC000000022137,Q4QBL1,2739.18
ZINC000000005086,P48499,27396.98
ZINC000000895390,Q4QBL1,273990.08
ZINC000063933734,O97193,274.0
ZINC000000057261,Q27686,274.14
ZINC000000057262,Q27686,274.14
ZINC000000598308,O97193,274.27
ZINC000253387843,O15826,274.28
ZINC000255962815,O15826,274.28
ZINC000022061277,P48499,274.3
ZINC000003809801,O15826,274.35
ZINC000005138982,O15826,274.35
ZINC000064622628,Q4QHJ8,274.42
ZINC000014300189,O97193,274.42
ZINC000000003857,P48499,274.48
ZINC000003780631,P48499,274.48
ZINC000000020257,Q27686,274.49
ZINC000000057062,Q27686,274.49
ZINC000034608502,O97193,274.53
ZINC000003830910,O15826,274.68
ZINC000002041360,O15826,274.68
ZINC000030160243,O97193,274.69
ZINC000012504514,Q4QHJ8,274.73
ZINC000019144216,Q27686,274.77
ZINC000100194119,O15826,274.78
ZINC000000598650,Q6TUJ5,274.88
ZINC000003820029,Q4QBL1,274.94
ZINC000003795847,O15826,274.95
ZINC000000004265,O15826,274.95
ZINC000019132424,Q6TUJ5,2740.05
ZINC000001849759,P48499,2740.76
ZINC000005764335,Q6TUJ5,27402.87
ZINC000001249069,Q4QHJ8,27407.42
ZINC000058583489,Q6TUJ5,2741.29
ZINC000012358610,Q6TUJ5,2741.39
ZINC000000001894,Q27686,2741.45
ZINC000033902346,Q6TUJ5,27416.78
ZINC000019362651,O15826,2742.63
ZINC000019362650,O15826,2742.63
ZINC000003830962,P48499,2742.85
ZINC000256787842,P48499,2742.85
ZINC000008569065,Q4QBL1,27421.99
ZINC000001549629,Q4QHJ8,27430.93
ZINC000003653374,Q27686,27432.62
ZINC000003966398,P48499,27438.94
ZINC000028764836,P48499,27438.94
ZINC000028764831,P48499,27438.94
ZINC000028764839,P48499,27438.94
ZINC000028764834,P48499,27438.94
ZINC000038144598,Q6TUJ5,274380.54
ZINC000013827856,Q4QHJ8,27448.52
ZINC000013827859,Q4QHJ8,27448.52
ZINC000033359785,Q6TUJ5,2745.72
ZINC000003874950,O15826,2746.55
ZINC000002005550,O15826,2746.55
ZINC000001533883,P48499,27462.6
ZINC000016051711,P48499,27463.93
ZINC000035826853,P48499,274795.53
ZINC000003995327,Q4QHJ8,2748.63
ZINC000032209980,P48499,274815.14
ZINC000014768621,Q6TUJ5,274889.98
ZINC000001530938,O97193,274896.62
ZINC000014210872,Q4QBL1,2749.28
ZINC000014210874,Q4QBL1,2749.28
ZINC000100004621,Q4QHJ8,2749.99
ZINC000169362009,Q6TUJ5,27491.29
ZINC000004658606,Q27686,274942.51
ZINC000039252793,Q4QBL1,27499.29
ZINC000068197070,Q27686,275.06
ZINC000013474734,O97193,275.16
ZINC000003873879,O15826,275.22
ZINC000169735427,O15826,275.25
ZINC000299841490,O15826,275.25
ZINC000003974804,P48499,275.26
ZINC000009232411,O15826,275.31
ZINC000003938976,Q6TUJ5,275.4
ZINC000299888866,Q27686,275.44
ZINC000095618639,O15826,275.63
ZINC000000007782,O15826,275.72
ZINC000003780321,Q4QBL1,275.73
ZINC000000579000,O97193,275.75
ZINC000003812889,Q4QHJ8,275.82
ZINC000118913164,Q4QHJ8,275.82
ZINC000685933069,O15826,275.95
ZINC000006119198,P48499,275.99
ZINC000001649503,Q6TUJ5,2750.29
ZINC000068245028,Q6TUJ5,2750.42
ZINC000095628822,Q6TUJ5,2750.76
ZINC000000001677,Q4QHJ8,27507.02
ZINC000006032027,Q6TUJ5,27510.83
ZINC000006067251,Q6TUJ5,27510.83
ZINC000006067252,Q6TUJ5,27510.83
ZINC000006032028,Q6TUJ5,27510.83
ZINC000003079342,Q27686,27516.24
ZINC000095605999,Q6TUJ5,2752.71
ZINC000008552123,Q6TUJ5,2752.96
ZINC000003875392,Q6TUJ5,2752.96
ZINC000000000751,Q6TUJ5,2752.96
ZINC000003875393,Q6TUJ5,2752.96
ZINC000100054353,P48499,27520.25
ZINC000100054365,P48499,27520.25
ZINC000100054359,P48499,27520.25
ZINC000100054361,P48499,27520.25
ZINC000100390602,P48499,27520.25
ZINC000095618738,P48499,27520.25
ZINC000148036634,O15826,27522.73
ZINC000000005086,Q4QBL1,27529.59
ZINC000003914813,Q4QHJ8,2754.04
ZINC000097975981,Q4QHJ8,2754.04
ZINC000001530569,Q4QBL1,2754.44
ZINC000001530570,Q4QBL1,2754.44
ZINC000100054319,Q6TUJ5,27547.49
ZINC000100054321,Q6TUJ5,27547.49
ZINC000261494691,Q6TUJ5,27547.49
ZINC000261494690,Q6TUJ5,27547.49
ZINC000261494689,Q6TUJ5,27547.49
ZINC000261494692,Q6TUJ5,27547.49
ZINC000013597821,Q4QBL1,2755.69
ZINC000018185774,P48499,27552.88
ZINC000008214699,Q4QHJ8,275595.33
ZINC000072283978,P48499,2756.37
ZINC000029489118,P48499,27565.01
ZINC000028643021,P48499,27565.01
ZINC000000001683,P48499,275660.55
ZINC000013911742,Q6TUJ5,2757.44
ZINC000169737127,P48499,2757.53
ZINC000169737128,P48499,2757.53
ZINC000001530659,Q6TUJ5,2757.83
ZINC000001530660,Q6TUJ5,2757.83
ZINC000038562120,Q4QHJ8,27576.76
ZINC000005140934,P48499,2758.33
ZINC000036126689,Q6TUJ5,2758.36
ZINC000000000905,P48499,275831.45
ZINC000100004345,Q4QBL1,27584.24
ZINC000100004343,Q4QBL1,27584.24
ZINC000000001750,Q6TUJ5,2759.3
ZINC000003944422,O97193,2759.38
ZINC000003881613,O97193,2759.6
ZINC000014879992,P48499,2759.67
ZINC000003812930,Q27686,27590.32
ZINC000000135992,Q6TUJ5,275961.1
ZINC000000000075,Q6TUJ5,275961.1
ZINC000095618884,Q4QBL1,27598.29
ZINC000002568176,Q4QHJ8,27599.08
ZINC000019632927,O97193,276.0
ZINC000022066124,O15826,276.01
ZINC000004617749,Q4QBL1,276.01
ZINC000095617660,Q6TUJ5,276.08
ZINC000095617659,Q6TUJ5,276.08
ZINC000095617658,Q6TUJ5,276.08
ZINC000095617657,Q6TUJ5,276.08
ZINC000239165239,Q4QHJ8,276.14
ZINC000239165237,Q4QHJ8,276.14
ZINC000000056652,O97193,276.14
ZINC000000056653,O97193,276.14
ZINC000239165238,Q4QHJ8,276.14
ZINC000239165236,Q4QHJ8,276.14
ZINC000004245625,O97193,276.22
ZINC000004245623,O97193,276.22
ZINC000006030359,O15826,276.23
ZINC000095618769,O15826,276.23
ZINC000008214681,P48499,276.3
ZINC000000598353,O15826,276.33
ZINC000000007761,Q4QHJ8,276.34
ZINC000064622553,Q6TUJ5,276.85
ZINC000100037135,Q6TUJ5,276.85
ZINC000100037132,Q6TUJ5,276.85
ZINC000064622550,Q6TUJ5,276.85
ZINC000072481725,Q6TUJ5,276.85
ZINC000201075230,Q6TUJ5,276.85
ZINC000201075193,Q6TUJ5,276.85
ZINC000081139092,Q6TUJ5,276.85
ZINC000077287170,O97193,276.87
ZINC000013890655,O15826,276.88
ZINC000000585379,O15826,276.88
ZINC000000585372,O15826,276.88
ZINC000299841513,O15826,276.88
ZINC000028713464,Q4QBL1,2760.9
ZINC000000895302,Q4QHJ8,27603.75
ZINC000083333841,P48499,27606.44
ZINC000005763835,Q4QBL1,2761.19
ZINC000005434436,Q4QBL1,2761.19
ZINC000001892462,O97193,2762.01
ZINC000118915340,P48499,27621.79
ZINC000118915341,P48499,27621.79
ZINC000257526032,P48499,27621.79
ZINC000257526034,P48499,27621.79
ZINC000257526031,P48499,27621.79
ZINC000257526033,P48499,27621.79
ZINC000118915342,P48499,27621.79
ZINC000118915343,P48499,27621.79
ZINC000001532680,O97193,2763.37
ZINC000006037095,Q27686,2763.65
ZINC000000005219,Q27686,2763.65
ZINC000000584092,Q6TUJ5,276324.18
ZINC000000056568,Q27686,27633.62
ZINC000085552271,P48499,27636.98
ZINC000101210593,P48499,2764.67
ZINC000101210596,P48499,2764.67
ZINC000000967189,Q4QBL1,276409.6
ZINC000004216958,Q6TUJ5,27641.96
ZINC000136035075,P48499,2765.13
ZINC000136035040,P48499,2765.13
ZINC000003976764,O15826,2765.26
ZINC000003860857,O15826,2765.43
ZINC000003830276,Q4QBL1,27652.62
ZINC000003807298,Q27686,27655.14
ZINC000019606670,Q4QBL1,27655.62
ZINC000001565247,P48499,2766.24
ZINC000001550218,Q4QHJ8,2767.68
ZINC000003930629,Q4QHJ8,2767.75
ZINC000001531029,Q4QHJ8,27673.18
ZINC000004329335,Q4QBL1,276751.23
ZINC000003860156,P48499,27678.44
ZINC000003871356,Q4QHJ8,2768.93
ZINC000000004400,Q4QHJ8,2768.93
ZINC000002015928,Q4QHJ8,2768.93
ZINC000000083860,Q4QHJ8,27685.76
ZINC000003830891,Q4QBL1,27686.34
ZINC000256433946,Q6TUJ5,27687.01
ZINC000256433948,Q6TUJ5,27687.01
ZINC000034049485,Q6TUJ5,27687.01
ZINC000256433952,Q6TUJ5,27687.01
ZINC000410428674,Q6TUJ5,27687.01
ZINC000256433955,Q6TUJ5,27687.01
ZINC000044963061,Q6TUJ5,27687.01
ZINC000261527167,Q6TUJ5,27687.01
ZINC000261527168,Q6TUJ5,27687.01
ZINC000015831592,Q27686,2769.08
ZINC000003779555,Q6TUJ5,2769.21
ZINC000003783077,Q6TUJ5,2769.21
ZINC000000004695,Q6TUJ5,2769.21
ZINC000000012425,Q6TUJ5,2769.21
ZINC000003961398,Q27686,2769.85
ZINC000003812939,P48499,27692.63
ZINC000003872288,P48499,276992.14
ZINC000000600803,Q27686,277.03
ZINC000022001712,Q27686,277.03
ZINC000003830413,O15826,277.11
ZINC000003871927,O15826,277.11
ZINC000000057236,Q4QHJ8,277.11
ZINC000018847050,Q4QHJ8,277.11
ZINC000000057235,Q4QHJ8,277.11
ZINC000011616581,O15826,277.24
ZINC000001482913,O15826,277.24
ZINC000011616580,O15826,277.24
ZINC000011616579,O15826,277.24
ZINC000071757964,O15826,277.24
ZINC000001532519,O97193,277.26
ZINC000022453679,Q4QHJ8,277.32
ZINC000004217459,Q6TUJ5,277.33
ZINC000101338048,O15826,277.39
ZINC000003953032,O15826,277.49
ZINC000000000817,Q4QHJ8,277.5
ZINC000003812903,Q4QHJ8,277.5
ZINC000036056301,O15826,277.5
ZINC000142159149,O97193,277.53
ZINC000040165239,O15826,277.63
ZINC000040165241,O15826,277.63
ZINC000040165240,O15826,277.63
ZINC000040165238,O15826,277.63
ZINC000019855121,O97193,277.68
ZINC000002584392,O97193,277.76
ZINC000095830588,Q4QHJ8,277.77
ZINC000000020244,O15826,277.81
ZINC000100004276,O97193,277.94
ZINC000003936686,Q4QHJ8,277.95
ZINC000006717510,Q4QBL1,277.96
ZINC000091291806,P48499,2770.19
ZINC000000622123,Q27686,2770.92
ZINC000000508068,P48499,27701.54
ZINC000000000607,P48499,27701.54
ZINC000000160790,Q4QHJ8,27708.17
ZINC000034017641,O15826,2771.74
ZINC000034017644,O15826,2771.74
ZINC000034017642,O15826,2771.74
ZINC000034017643,O15826,2771.74
ZINC000000001797,O15826,2771.91
ZINC000000001965,Q4QHJ8,27723.87
ZINC000026496985,O15826,2773.4
ZINC000003780188,O97193,2773.5
ZINC000003775270,O97193,2773.5
ZINC000005752118,O97193,2773.5
ZINC000005735917,O97193,2773.5
ZINC000017146904,Q4QBL1,2773.77
ZINC000005733652,Q27686,27731.73
ZINC000040165247,P48499,27735.35
ZINC000150340281,Q6TUJ5,2774.07
ZINC000096928979,Q6TUJ5,2774.76
ZINC000001491485,Q4QBL1,2775.49
ZINC000014286070,O97193,2775.65
ZINC000014286068,O97193,2775.65
ZINC000003781686,Q27686,2776.24
ZINC000004215648,P48499,2776.41
ZINC000043911051,Q4QBL1,277608.53
ZINC000043911055,Q4QBL1,277608.53
ZINC000001530427,Q6TUJ5,277609.6
ZINC000003780142,P48499,27761.25
ZINC000005187769,P48499,27763.29
ZINC000012504524,Q6TUJ5,2777.18
ZINC000031597285,P48499,2777.21
ZINC000031597289,P48499,2777.21
ZINC000008234405,P48499,27772.41
ZINC000040165221,P48499,27772.41
ZINC000040165220,P48499,27772.41
ZINC000040165219,P48499,27772.41
ZINC000102136963,P48499,27772.41
ZINC000102136971,P48499,27772.41
ZINC000029130869,Q4QHJ8,27774.45
ZINC000095618714,O97193,2778.36
ZINC000095618715,O97193,2778.36
ZINC000164235339,P48499,27786.35
ZINC000053174604,Q27686,2779.46
ZINC000002020233,Q6TUJ5,27792.33
ZINC000034230491,Q4QBL1,27797.73
ZINC000029052268,Q27686,27799.9
ZINC000019594594,O15826,278.17
ZINC000001555194,O97193,278.18
ZINC000003797307,Q4QBL1,278.19
ZINC000003775973,O15826,278.22
ZINC000000602015,O97193,278.26
ZINC000056898754,P48499,278.42
ZINC000042856596,P48499,278.42
ZINC000003816510,O97193,278.44
ZINC000299841545,O97193,278.6
ZINC000005706503,O97193,278.61
ZINC000003783524,Q27686,278.73
ZINC000019862646,O15826,278.85
ZINC000072190171,Q27686,278.9
ZINC000000039906,O15826,278.96
ZINC000001532419,O97193,2780.35
ZINC000001532418,O97193,2780.35
ZINC000001533874,P48499,27801.94
ZINC000003777838,P48499,27801.94
ZINC000003872928,P48499,27804.11
ZINC000002039313,O97193,2781.04
ZINC000002039311,O97193,2781.04
ZINC000009224016,Q27686,2781.07
ZINC000000001536,Q4QBL1,2781.49
ZINC000034630885,Q4QBL1,27810.4
ZINC000002001181,Q4QHJ8,278133.59
ZINC000002001180,Q4QHJ8,278133.59
ZINC000003914982,P48499,2782.33
ZINC000004216393,Q27686,2782.45
ZINC000003794794,Q6TUJ5,2782.94
ZINC000000900788,Q6TUJ5,27822.89
ZINC000000895703,P48499,27823.87
ZINC000000895077,P48499,27823.87
ZINC000001547541,Q6TUJ5,27828.42
ZINC000008215403,P48499,2783.93
ZINC000299888598,P48499,27837.07
ZINC000001542907,P48499,27838.78
ZINC000100071256,P48499,27838.78
ZINC000100007011,P48499,27838.78
ZINC000098208232,Q4QBL1,2785.03
ZINC000001532714,O97193,2785.5
ZINC000005822389,Q4QHJ8,2785.66
ZINC000000404340,O15826,2785.91
ZINC000001563934,P48499,278536.07
ZINC000000001688,O97193,2786.2
ZINC000038153934,Q6TUJ5,2786.3
ZINC000001481819,Q27686,278726.05
ZINC000005599165,P48499,27877.07
ZINC000003079340,Q27686,2788.31
ZINC000000154729,Q27686,2788.31
ZINC000001698306,O97193,2788.6
ZINC000043152059,Q4QHJ8,2788.9
ZINC000011726230,Q6TUJ5,27882.12
ZINC000000004904,P48499,27886.29
ZINC000016678033,Q27686,27887.73
ZINC000000404802,Q4QBL1,27887.88
ZINC000000155697,Q4QBL1,27887.88
ZINC000001645454,Q4QHJ8,279.09
ZINC000001488757,O15826,279.12
ZINC000003869280,O15826,279.16
ZINC000000004013,O15826,279.26
ZINC000004626789,O15826,279.26
ZINC000003918145,O15826,279.38
ZINC000003872494,O97193,279.4
ZINC000003815418,O97193,279.4
ZINC000003872493,O97193,279.4
ZINC000003872492,O97193,279.4
ZINC000003872491,O97193,279.4
ZINC000001725270,O15826,279.41
ZINC000000057253,O15826,279.41
ZINC000000057254,O15826,279.41
ZINC000253987407,O15826,279.46
ZINC000003780631,Q6TUJ5,279.5
ZINC000000003857,Q6TUJ5,279.5
ZINC000299818021,Q4QBL1,279.52
ZINC000299818020,Q4QBL1,279.52
ZINC000299818022,Q4QBL1,279.52
ZINC000100735958,Q4QBL1,279.52
ZINC000000057060,O97193,279.54
ZINC000238730518,P48499,279.68
ZINC000150339145,O97193,279.78
ZINC000031415993,P48499,279.8
ZINC000031415997,P48499,279.8
ZINC000031416005,P48499,279.8
ZINC000031416001,P48499,279.8
ZINC000035323125,Q6TUJ5,279.82
ZINC000001551175,O97193,2790.1
ZINC000000004840,Q4QHJ8,27905.03
ZINC000098043800,Q27686,2791.05
ZINC000001629400,Q6TUJ5,2791.29
ZINC000040164440,Q6TUJ5,2791.53
ZINC000040164442,Q6TUJ5,2791.53
ZINC000096031078,Q6TUJ5,2791.53
ZINC000261494700,Q6TUJ5,2791.53
ZINC000031460450,Q6TUJ5,2791.53
ZINC000003812930,Q4QHJ8,27910.85
ZINC000034620396,P48499,279104.25
ZINC000034620394,P48499,279104.25
ZINC000003919810,Q27686,27917.69
ZINC000003924156,P48499,2792.25
ZINC000002015900,Q4QHJ8,2792.79
ZINC000095092798,Q6TUJ5,27922.99
ZINC000014175798,Q6TUJ5,27922.99
ZINC000001549629,O15826,2793.13
ZINC000009133172,O15826,2793.52
ZINC000000839083,O15826,2793.52
ZINC000000004041,Q6TUJ5,27933.97
ZINC000001851251,Q6TUJ5,27933.97
ZINC000003817105,O97193,2794.7
ZINC000022016976,Q6TUJ5,279427.74
ZINC000022016981,Q6TUJ5,279427.74
ZINC000001817748,Q6TUJ5,27945.32
ZINC000001817747,Q6TUJ5,27945.32
ZINC000095618672,Q4QBL1,27945.78
ZINC000150338771,Q6TUJ5,279472.23
ZINC000150338767,Q6TUJ5,279472.23
ZINC000095588079,O97193,2795.15
ZINC000000602130,Q4QBL1,2795.33
ZINC000001571009,P48499,279567.36
ZINC000021983537,Q4QHJ8,2796.2
ZINC000019632891,Q4QHJ8,2796.2
ZINC000008214664,Q4QBL1,27960.11
ZINC000003811810,Q27686,2797.09
ZINC000013761818,P48499,27979.95
ZINC000000020220,Q6TUJ5,2798.94
ZINC000095537874,Q6TUJ5,2799.53
ZINC000000538198,Q27686,2799.58
ZINC000004393164,P48499,27993.78
ZINC000006093314,Q4QHJ8,27994.39
ZINC000006093242,Q4QHJ8,27994.39
ZINC000001530768,Q4QBL1,27995.41
ZINC000001530769,Q4QBL1,27995.41
ZINC000001588900,Q4QHJ8,28.03
ZINC000003796046,O97193,28.03
ZINC000022056306,Q4QHJ8,28.03
ZINC000003806113,O15826,28.05
ZINC000000968338,Q27686,28.05
ZINC000000968340,Q27686,28.05
ZINC000003802462,Q4QBL1,28.05
ZINC000000968264,O97193,28.07
ZINC000005599865,O15826,28.08
ZINC000031544492,O15826,28.08
ZINC000003781623,O97193,28.08
ZINC000005599863,O15826,28.08
ZINC000005599862,O15826,28.08
ZINC000169677038,Q6TUJ5,28.09
ZINC000003817765,O97193,28.09
ZINC000299816961,Q6TUJ5,28.09
ZINC000068245464,Q4QHJ8,28.11
ZINC000003781637,O15826,28.16
ZINC000000001030,O15826,28.21
ZINC000003812974,O97193,28.22
ZINC000003831165,O97193,28.22
ZINC000025757754,Q27686,28.24
ZINC000033972209,O15826,28.25
ZINC000026007998,O15826,28.25
ZINC000003793091,Q4QBL1,28.28
ZINC000008214574,O15826,28.28
ZINC000003876078,O15826,28.3
ZINC000016052720,Q27686,28.31
ZINC000016052719,Q27686,28.31
ZINC000095092797,Q27686,28.31
ZINC000072190046,Q27686,28.31
ZINC000043202456,O15826,28.33
ZINC000100054819,O15826,28.34
ZINC000014210876,O15826,28.35
ZINC000001544066,O15826,28.35
ZINC000003875383,O97193,28.36
ZINC000004095717,O97193,28.36
ZINC000072190112,O15826,28.39
ZINC000100014947,O15826,28.42
ZINC000100014950,O15826,28.42
ZINC000100014940,O15826,28.42
ZINC000100014943,O15826,28.42
ZINC000001552489,O15826,28.44
ZINC000116738881,O97193,28.46
ZINC000021981252,Q27686,28.46
ZINC000021981254,Q27686,28.46
ZINC000095618739,Q27686,28.47
ZINC000095618740,Q27686,28.47
ZINC000000607798,O97193,28.5
ZINC000004824235,O15826,28.51
ZINC000013916432,O15826,28.51
ZINC000049756486,O15826,28.52
ZINC000206179007,O15826,28.53
ZINC000002020500,O15826,28.55
ZINC000000000562,O15826,28.58
ZINC000013601914,O97193,28.58
ZINC000002040609,O97193,28.58
ZINC000049643479,O97193,28.62
ZINC000000021714,O15826,28.63
ZINC000029212828,O97193,28.65
ZINC000004213332,O15826,28.66
ZINC000118915338,Q4QHJ8,28.67
ZINC000118915337,Q4QHJ8,28.67
ZINC000118915336,Q4QHJ8,28.67
ZINC000118915339,Q4QHJ8,28.67
ZINC000053098495,O15826,28.69
ZINC000030731133,O15826,28.69
ZINC000001550770,O15826,28.7
ZINC000085537078,O15826,28.7
ZINC000072190134,O15826,28.71
ZINC000000583671,O97193,28.74
ZINC000003830261,O15826,28.76
ZINC000004097284,O15826,28.76
ZINC000004474571,Q4QHJ8,28.77
ZINC000004629876,Q4QHJ8,28.77
ZINC000019632696,O97193,28.78
ZINC000003977767,Q4QHJ8,28.78
ZINC000036378575,O15826,28.78
ZINC000036378574,O15826,28.78
ZINC000019632700,O97193,28.78
ZINC000025758512,Q4QBL1,28.8
ZINC000145424989,Q27686,28.8
ZINC000026746094,Q4QBL1,28.8
ZINC000064622628,O15826,28.8
ZINC000042893657,O97193,28.83
ZINC000003871017,O97193,28.84
ZINC000256965489,O97193,28.84
ZINC000013319946,O97193,28.84
ZINC000090614937,O97193,28.84
ZINC000000402946,O97193,28.84
ZINC000003814410,O97193,28.84
ZINC000013319947,O97193,28.84
ZINC000090711812,O97193,28.84
ZINC000003875483,O97193,28.88
ZINC000095598449,O97193,28.91
ZINC000019535049,O97193,28.91
ZINC000000001320,O15826,28.91
ZINC000253388067,Q4QHJ8,28.94
ZINC000253388068,Q4QHJ8,28.94
ZINC000033858314,O15826,28.94
ZINC000256013055,O15826,28.94
ZINC000256013056,O15826,28.94
ZINC000033858315,O15826,28.94
ZINC000014947217,O97193,28.94
ZINC000252286706,Q4QHJ8,28.94
ZINC000261527149,Q4QHJ8,28.94
ZINC000253630390,Q4QHJ8,28.94
ZINC000253388066,Q4QHJ8,28.94
ZINC000200293377,O97193,28.95
ZINC000200293409,O97193,28.95
ZINC000116767027,Q4QHJ8,28.98
ZINC000103591255,Q4QHJ8,28.98
ZINC000003945986,Q4QHJ8,28.98
ZINC000036377992,O15826,28.98
ZINC000006482040,Q4QHJ8,28.98
ZINC000005978046,Q4QHJ8,280.02
ZINC000035328014,Q6TUJ5,280.06
ZINC000003953158,Q6TUJ5,280.06
ZINC000000601291,O15826,280.06
ZINC000002012726,O15826,280.06
ZINC000000000371,O97193,280.26
ZINC000000114386,O97193,280.26
ZINC000001530808,O15826,280.28
ZINC000003985346,Q4QHJ8,280.3
ZINC000003783800,O97193,280.58
ZINC000005117478,O97193,280.58
ZINC000001911098,O97193,280.64
ZINC000014140454,O97193,280.67
ZINC000003842702,O97193,280.67
ZINC000031475642,P48499,280.72
ZINC000256296835,P48499,280.72
ZINC000031544156,P48499,280.72
ZINC000118915222,P48499,280.72
ZINC000256296829,P48499,280.72
ZINC000118915223,P48499,280.72
ZINC000006070006,Q27686,280.88
ZINC000006070005,Q27686,280.88
ZINC000053683271,P48499,280.92
ZINC000261527196,P48499,280.92
ZINC000054053579,P48499,280.92
ZINC000003917540,P48499,280.92
ZINC000072693284,P48499,280.92
ZINC000003831425,Q4QBL1,280.96
ZINC000003924950,Q27686,2800.48
ZINC000001697403,O15826,2800.52
