drug,prot,score
id-5020,O15826,301.32
id-219,Q4QBL1,301.4
id-1483,P48499,301.52
id-729,O97193,301.56
id-3579,Q6TUJ5,301.73
id-332,Q4QHJ8,3010.58
id-1233,O15826,30100.18
id-2743,Q4QBL1,30102.09
id-3098,Q4QBL1,30104.94
id-1136,O15826,3011.69
id-2777,P48499,30116.77
id-65,O97193,3012.75
id-3075,Q6TUJ5,3013.11
id-4914,Q27686,30138.24
id-1309,Q6TUJ5,301453.38
id-148,Q4QHJ8,3016.78
id-3166,Q6TUJ5,301633.48
id-1843,Q4QHJ8,30164.69
id-1313,Q27686,30172.47
id-3466,Q27686,30172.77
id-2691,O97193,30174.89
id-1498,O97193,3018.73
id-789,Q4QBL1,3018.87
id-3082,Q4QBL1,3018.87
id-2834,P48499,3018.87
id-4033,O97193,30183.71
id-906,O15826,3019.15
id-2391,P48499,30192.85
id-3781,P48499,30194.84
id-582,O15826,302.26
id-5078,O97193,302.4
id-4674,Q4QBL1,302.75
id-1355,O97193,302.81
id-3787,Q6TUJ5,3020.36
id-3045,Q4QBL1,3020.5
id-5171,Q4QBL1,3020.72
id-3015,Q6TUJ5,3020.73
id-3355,Q6TUJ5,302085.06
id-1978,O97193,3021.39
id-2679,Q6TUJ5,30211.72
id-181,O97193,302115.9
id-25,P48499,30214.94
id-5214,Q27686,3022.12
id-4451,Q4QBL1,3022.33
id-701,O97193,3022.42
id-3126,Q6TUJ5,30232.99
id-2350,Q4QBL1,30237.57
id-4867,Q4QBL1,30237.57
id-1070,P48499,30239.77
id-76,O15826,30241.82
id-2788,Q27686,302426.54
id-864,P48499,30256.3
id-385,Q6TUJ5,3026.24
id-4588,O15826,3026.44
id-2204,Q4QHJ8,302621.19
id-3230,O15826,3028.7
id-5045,Q6TUJ5,30285.52
id-451,Q27686,30291.77
id-3267,P48499,30293.87
id-1553,Q27686,303.05
id-2372,P48499,303.09
id-3778,Q4QBL1,303.25
id-1002,P48499,303.3
id-3816,O15826,303.47
id-1523,Q4QBL1,303.52
id-4468,Q4QBL1,303.52
id-3047,O15826,303.62
id-62,Q4QHJ8,30301.72
id-4893,P48499,30304.98
id-4887,Q4QBL1,3031.16
id-785,O97193,3031.21
id-342,Q4QBL1,3031.4
id-3956,P48499,3031.86
id-4303,P48499,30311.77
id-2351,Q4QHJ8,3032.85
id-1847,P48499,30325.65
id-2792,Q4QBL1,3033.89
id-1721,Q6TUJ5,303314.42
id-1492,Q6TUJ5,3035.87
id-264,P48499,30354.13
id-1904,Q6TUJ5,3036.88
id-2856,P48499,30367.53
id-3560,Q27686,30368.06
id-1793,O15826,3037.02
id-1549,Q4QBL1,3038.07
id-1494,Q4QHJ8,3038.56
id-4169,Q6TUJ5,3038.83
id-1321,O97193,3039.61
id-1112,Q6TUJ5,3039.81
id-355,O97193,3039.89
id-328,Q4QBL1,30394.95
id-1591,O15826,304.02
id-1601,Q4QHJ8,304.06
id-674,O97193,304.19
id-2596,O15826,304.23
id-2538,O97193,304.24
id-1276,O97193,304.37
id-2163,Q6TUJ5,304.4
id-43,O97193,304.77
id-3493,O97193,304.88
id-1146,P48499,304.88
id-4973,Q27686,304.97
id-3566,O97193,304.99
id-1941,Q27686,3040.51
id-483,Q6TUJ5,30408.37
id-2110,O97193,304244.32
id-1906,Q6TUJ5,304340.54
id-3306,Q4QHJ8,30435.63
id-81,Q6TUJ5,304440.97
id-2583,Q6TUJ5,3045.64
id-894,Q27686,3046.31
id-1531,Q27686,3046.31
id-1150,O15826,30460.2
id-832,O15826,30460.2
id-650,Q6TUJ5,304676.89
id-1548,O97193,3047.12
id-1178,Q4QBL1,3047.85
id-1005,Q4QBL1,30471.77
id-2703,Q6TUJ5,3048.9
id-4372,Q6TUJ5,3048.9
id-4622,Q6TUJ5,30480.44
id-1143,P48499,30483.01
id-3165,Q6TUJ5,30483.28
id-2033,Q4QHJ8,305.22
id-5046,P48499,305.27
id-598,O97193,305.37
id-2813,O15826,305.87
id-1589,Q27686,30504.07
id-682,O97193,30507.93
id-5068,P48499,305182.27
id-3479,O15826,3052.8
id-3808,Q27686,3053.51
id-1348,Q4QBL1,30535.27
id-4504,Q4QBL1,3054.3
id-1510,Q6TUJ5,30545.77
id-3836,P48499,30548.25
id-680,Q6TUJ5,30553.28
id-3995,P48499,30555.69
id-999,P48499,3056.05
id-1095,Q4QBL1,3056.12
id-2389,P48499,3056.59
id-3496,Q27686,3056.86
id-2105,Q4QHJ8,3058.18
id-1790,O97193,3058.73
id-5174,Q4QBL1,306.13
id-88,O15826,306.49
id-1352,Q6TUJ5,306.51
id-2169,O97193,306.86
id-3276,Q4QBL1,3060.89
id-1410,Q6TUJ5,30601.09
id-2701,Q4QHJ8,306033.71
id-3560,P48499,30605.93
id-3261,Q27686,30607.61
id-2638,O97193,3061.37
id-2169,Q27686,3061.91
id-1195,P48499,30616.75
id-881,P48499,3062.66
id-4569,O97193,3062.72
id-2517,Q27686,30623.74
id-26,O97193,30624.65
id-1683,Q27686,30632.62
id-3815,Q27686,30633.43
id-896,Q27686,306447.46
id-2534,Q6TUJ5,30647.89
id-3522,Q6TUJ5,30657.42
id-3268,O97193,3066.17
id-1702,Q4QBL1,3067.2
id-2253,Q4QBL1,3067.2
id-5053,Q4QBL1,3067.21
id-2826,P48499,3067.47
id-3505,O15826,3067.98
id-5304,Q27686,3068.66
id-1122,Q4QBL1,3069.06
id-2780,O15826,3069.1
id-2454,Q6TUJ5,3069.98
id-3808,O15826,307.1
id-1406,Q6TUJ5,307.17
id-1726,O15826,307.31
id-723,Q4QHJ8,307.43
id-4292,O97193,307.51
id-4531,O97193,307.57
id-2563,O97193,307.83
id-3725,O97193,307.95
id-358,Q4QBL1,3070.76
id-1787,Q4QBL1,3070.78
id-2086,O97193,3070.87
id-3312,P48499,30704.58
id-486,Q4QBL1,3072.35
id-4682,P48499,3072.65
id-752,P48499,30725.99
id-3458,Q4QBL1,3073.31
id-1160,Q4QBL1,3073.34
id-135,Q4QHJ8,30732.07
id-3811,Q6TUJ5,30738.65
id-734,Q6TUJ5,30740.97
id-420,Q6TUJ5,3076.08
id-4770,Q4QBL1,3076.64
id-3169,P48499,30778.06
id-65,Q27686,30779.68
id-4032,Q4QHJ8,3078.68
id-1211,Q27686,30785.36
id-2408,Q6TUJ5,3079.69
id-3615,P48499,307962.77
id-1057,Q6TUJ5,308.17
id-1743,P48499,308.38
id-520,O15826,308.45
id-789,O15826,308.45
id-3082,O15826,308.45
id-4305,Q4QBL1,308.46
id-34,Q27686,3080.77
id-3716,Q6TUJ5,308159.11
id-24,P48499,30817.69
id-4569,P48499,30825.98
id-3559,Q6TUJ5,308264.69
id-3823,P48499,3083.02
id-1742,O97193,30839.79
id-3162,Q4QBL1,3084.42
id-4421,P48499,308438.71
id-1136,Q27686,30845.07
id-3382,P48499,30845.45
id-1988,Q6TUJ5,30848.53
id-2400,O15826,30859.33
id-4775,Q27686,30859.37
id-2365,Q4QHJ8,3086.72
id-647,Q4QHJ8,3086.93
id-3569,Q4QBL1,30864.32
id-4497,Q6TUJ5,30871.13
id-3181,Q6TUJ5,3089.04
id-1591,Q6TUJ5,30894.25
id-1498,Q4QBL1,30898.39
id-1775,O15826,309.11
id-2163,P48499,309.15
id-2387,O97193,309.46
id-1876,Q27686,309.49
id-2124,O15826,309.62
id-1435,Q6TUJ5,3090.85
id-519,P48499,30901.72
id-505,P48499,30904.02
id-2543,O97193,3091.55
id-806,Q27686,30912.37
id-619,Q6TUJ5,309243.38
id-3805,Q6TUJ5,30934.85
id-1325,Q4QBL1,3094.44
id-2794,Q27686,30943.14
id-859,Q6TUJ5,3095.06
id-623,P48499,30960.2
id-3685,Q6TUJ5,30962.81
id-2489,Q27686,3097.51
id-664,Q4QHJ8,30972.64
id-3495,P48499,30988.8
id-885,Q6TUJ5,3099.34
id-1029,P48499,30999.93
id-1487,O15826,31.0
id-2857,O15826,31.01
id-2233,O97193,31.02
id-4660,Q4QBL1,31.02
id-3511,O97193,31.03
id-465,Q4QBL1,31.03
id-842,O97193,31.04
id-231,O97193,31.05
id-226,O97193,31.09
id-1858,Q4QBL1,31.1
id-3744,O15826,31.12
id-3331,Q4QBL1,31.14
id-320,Q4QBL1,31.17
id-882,O97193,31.19
id-5174,O15826,31.19
id-1761,O97193,31.19
id-646,Q4QHJ8,31.22
id-4168,O15826,31.23
id-3112,O97193,31.29
id-3225,Q27686,31.29
id-1059,O97193,31.36
id-1619,O97193,31.38
id-339,O15826,31.38
id-336,Q4QBL1,31.4
id-2448,O97193,31.42
id-253,O15826,31.44
id-946,O97193,31.44
id-324,O97193,31.49
id-219,O15826,31.57
id-3141,Q4QHJ8,31.58
id-1607,O97193,31.59
id-4608,O15826,31.75
id-1616,Q4QBL1,31.76
id-4143,O15826,31.77
id-1296,O97193,31.8
id-2033,O97193,31.82
id-2185,Q6TUJ5,31.83
id-1261,Q4QBL1,31.87
id-5217,Q4QBL1,31.89
id-2817,O97193,31.9
id-1022,O15826,31.91
id-3759,O97193,31.91
id-1452,O15826,31.94
id-2575,Q27686,31.97
id-1783,Q6TUJ5,310.02
id-2362,O97193,310.15
id-1910,O97193,310.15
id-1889,Q6TUJ5,310.2
id-4223,Q6TUJ5,310.37
id-4622,O97193,310.44
id-1837,Q4QHJ8,310.82
id-2471,O15826,310.87
id-4003,O15826,310.9
id-4562,O15826,31002.96
id-586,O97193,310105.82
id-1557,P48499,31018.01
id-852,P48499,31024.37
id-4748,Q4QBL1,31025.67
id-2175,Q6TUJ5,31027.85
id-5097,Q27686,3103.68
id-2582,Q6TUJ5,310327.89
id-2025,P48499,310430.13
id-1569,P48499,3106.3
id-1981,P48499,3106.3
id-340,O97193,3106.57
id-3157,P48499,3109.21
id-1337,Q6TUJ5,31092.64
id-3363,Q4QBL1,31099.4
id-5372,O97193,311.06
id-1768,O97193,311.2
id-3406,P48499,311.35
id-5008,O15826,311.47
id-2112,Q27686,311.64
id-4674,Q4QHJ8,311.69
id-3345,Q4QBL1,311.92
id-1126,O15826,311.93
id-4944,Q27686,31104.8
id-2401,Q4QHJ8,311061.32
id-1457,Q6TUJ5,3111.03
id-3497,Q4QBL1,31110.91
id-3796,Q4QHJ8,31117.54
id-621,Q6TUJ5,311183.96
id-298,O15826,3112.5
id-2079,Q27686,31121.88
id-922,P48499,31122.19
id-3047,Q27686,31125.57
id-1853,O97193,3113.09
id-3748,Q6TUJ5,31130.83
id-2716,Q4QHJ8,31133.54
id-4059,Q27686,31135.24
id-2524,Q4QBL1,31139.48
id-3549,P48499,3115.8
id-147,O97193,3116.9
id-5080,P48499,3117.32
id-249,Q4QHJ8,31174.89
id-617,Q6TUJ5,31178.38
id-520,Q27686,31178.93
id-4803,Q4QHJ8,31186.74
id-4551,O97193,31188.72
id-2563,Q6TUJ5,31192.87
id-2113,Q6TUJ5,311931.91
id-1162,Q4QBL1,312.17
id-1494,O15826,312.88
id-912,O97193,312.95
id-1390,Q4QBL1,3120.67
id-3189,P48499,3120.7
id-4221,O97193,312014.63
id-711,O97193,3121.89
id-1199,Q6TUJ5,31213.32
id-2234,Q27686,31214.55
id-1384,O97193,31215.99
id-672,Q6TUJ5,31217.4
id-355,Q4QBL1,31228.98
id-2363,Q6TUJ5,31230.77
id-1311,Q6TUJ5,31232.1
id-480,Q4QBL1,3124.23
id-3810,P48499,31241.98
id-2155,P48499,31242.67
id-3631,O15826,31253.3
id-1651,Q27686,31255.91
id-4562,Q27686,312565.98
id-4446,O97193,31265.45
id-3290,O97193,31268.27
id-2605,O97193,3127.04
id-3558,Q6TUJ5,31274.59
id-1818,P48499,31287.23
id-3127,P48499,3129.09
id-3047,P48499,31290.87
id-5181,Q27686,31293.89
id-3153,Q6TUJ5,31296.4
id-1042,O97193,313.09
id-1084,P48499,313.18
id-700,Q27686,313.37
id-576,O15826,313.39
id-4829,O15826,313.5
id-1277,O97193,313.57
id-579,O97193,313.63
id-543,O15826,313.76
id-1691,Q4QHJ8,313.77
id-2284,O97193,313.8
id-717,O15826,3130.0
id-3539,Q4QBL1,3130.36
id-4334,Q27686,3131.46
id-1055,Q4QHJ8,31311.38
id-1990,Q4QHJ8,31311.38
id-2016,P48499,31319.36
id-1297,Q6TUJ5,31323.25
id-1157,O97193,3133.29
id-633,Q6TUJ5,3133.84
id-1236,O97193,3133.86
id-2303,P48499,31333.02
id-3393,O97193,3134.36
id-3470,Q27686,3135.2
id-3807,Q27686,3135.64
id-3527,Q4QHJ8,3139.59
id-26,Q6TUJ5,313992.76
id-2489,O97193,314.25
id-5355,Q4QHJ8,314.27
id-2111,Q6TUJ5,314.37
id-3337,O97193,314.4
id-2475,O15826,314.72
id-730,Q6TUJ5,314.76
id-4651,Q6TUJ5,314.76
id-4573,Q27686,314.97
id-1854,Q6TUJ5,3140.81
id-1230,Q4QBL1,31409.96
id-1244,O15826,3141.16
id-1976,Q4QBL1,3141.3
id-4624,O97193,31417.93
id-4420,P48499,3143.9
id-4895,Q4QBL1,3144.29
id-2500,P48499,31453.66
id-3652,Q4QBL1,3146.02
id-221,P48499,31460.39
id-3278,P48499,31463.47
id-1739,P48499,31464.02
id-1680,Q27686,3147.42
id-2130,Q6TUJ5,31470.1
id-1379,O97193,3148.52
id-30,Q27686,314811.05
id-1264,Q4QBL1,31482.54
id-3159,P48499,31483.85
id-864,Q4QHJ8,31485.82
id-2101,Q4QBL1,3149.11
id-1556,Q6TUJ5,31494.19
id-3526,Q4QBL1,31496.34
id-2567,O15826,315.31
id-4053,O15826,315.49
id-780,O97193,315.57
id-4864,O97193,315.83
id-1808,O97193,315.83
id-2437,P48499,3150.17
id-4831,P48499,3150.61
id-3975,Q4QBL1,3151.59
id-2159,O15826,3151.81
id-4586,P48499,31515.33
id-1728,P48499,31515.33
id-1022,P48499,3152.04
id-2274,Q6TUJ5,315204.82
id-3123,O15826,3153.36
id-4326,Q6TUJ5,3154.22
id-3952,Q6TUJ5,31542.88
id-705,Q6TUJ5,31543.92
id-5075,Q6TUJ5,31549.46
id-1651,O97193,3156.3
id-3541,P48499,31560.48
id-1171,Q4QBL1,31575.25
id-323,Q27686,315760.95
id-2617,P48499,3158.96
id-2123,Q27686,31589.74
id-3457,Q6TUJ5,315982.91
id-1641,O15826,316.17
id-2779,Q4QBL1,316.32
id-813,O15826,316.35
id-2111,P48499,316.55
id-4718,O97193,316.85
id-62,O15826,316.91
id-572,Q4QBL1,3161.33
id-3301,P48499,31612.19
id-2579,Q4QBL1,31622.78
id-1866,Q6TUJ5,31629.1
id-2402,Q4QHJ8,31633.75
id-2731,O15826,3164.66
id-2027,Q6TUJ5,31643.69
id-1726,Q6TUJ5,31648.17
id-1753,P48499,31650.32
id-1188,P48499,316508.95
id-4820,Q6TUJ5,31653.17
id-2599,O97193,3166.35
id-4049,Q6TUJ5,31663.11
id-1581,P48499,3167.9
id-4382,Q6TUJ5,31671.01
id-222,Q4QBL1,31672.15
id-1827,Q6TUJ5,3168.97
id-1872,O97193,31686.52
id-3986,O15826,317.01
id-925,Q27686,317.56
id-2694,O15826,317.72
id-3744,Q4QBL1,317.72
id-4887,O97193,317.89
id-2814,Q27686,317.93
id-1946,Q4QHJ8,31700.09
id-1755,Q4QBL1,31709.38
id-4418,P48499,317092.44
id-4741,Q4QHJ8,3171.67
id-4374,Q6TUJ5,31719.1
id-1993,Q6TUJ5,3172.55
id-3418,Q4QHJ8,31734.91
id-3426,Q4QBL1,31740.7
id-2024,Q4QBL1,31746.07
id-1114,P48499,31748.12
id-506,P48499,31748.33
id-2829,O15826,3175.21
id-2083,Q6TUJ5,3175.58
id-1943,Q4QBL1,31755.72
id-3525,Q6TUJ5,3176.8
id-1339,Q6TUJ5,3177.23
id-5271,Q27686,31775.15
id-1986,Q6TUJ5,31775.29
id-647,Q27686,3178.92
id-755,Q4QBL1,31784.29
id-1812,P48499,31785.97
id-5330,Q4QBL1,3179.1
id-2402,Q27686,31799.23
id-3262,Q27686,318.44
id-2127,O97193,318.6
id-464,Q6TUJ5,318.62
id-5238,O15826,318.92
id-2590,Q4QHJ8,318.95
id-3113,O97193,318.97
id-1657,P48499,31808.59
id-666,Q27686,3181.03
id-2819,Q4QBL1,3181.4
id-1751,Q4QHJ8,3181.61
id-4732,P48499,31811.77
id-413,Q6TUJ5,31828.4
id-404,Q6TUJ5,31833.6
id-2062,Q6TUJ5,31838.22
id-1739,Q27686,31843.95
id-2345,Q27686,3185.49
id-64,Q6TUJ5,318647.27
id-113,Q4QBL1,31868.33
id-4451,Q4QHJ8,3188.19
id-308,Q6TUJ5,3188.54
id-2285,O97193,3188.66
id-2452,O97193,3189.6
id-193,P48499,31893.71
id-1092,P48499,31894.86
id-1373,Q4QBL1,31895.49
id-1026,O15826,319.5
id-2460,O15826,319.63
id-3019,Q4QBL1,319.67
id-2038,O97193,319.71
id-5130,O15826,319.74
id-843,Q4QHJ8,3190.73
id-502,P48499,31903.52
id-621,O97193,31908.63
id-1724,Q6TUJ5,31909.82
id-1898,O97193,3192.67
id-2739,Q6TUJ5,319285.71
id-1130,O97193,3193.22
id-4858,P48499,3193.24
id-5195,P48499,3193.24
id-558,Q4QBL1,3193.26
id-1209,Q6TUJ5,3193.78
id-2220,Q6TUJ5,3194.55
id-115,Q27686,3195.11
id-1071,O15826,3195.66
id-2268,Q6TUJ5,31955.68
id-4241,Q4QHJ8,31960.31
id-3208,Q4QHJ8,31974.91
id-2344,O15826,3199.51
id-4496,O97193,32.0
id-2809,Q4QBL1,32.09
id-3871,Q4QHJ8,32.12
id-1064,O97193,32.19
id-5010,O15826,32.2
id-1427,O97193,32.2
id-1061,O97193,32.22
id-1063,O97193,32.22
id-774,Q27686,32.23
id-3658,O97193,32.25
id-117,O15826,32.29
id-1237,O15826,32.3
id-4379,O97193,32.35
id-3142,Q4QHJ8,32.37
id-1222,Q4QHJ8,32.37
id-756,Q27686,32.39
id-4682,O97193,32.4
id-1438,O97193,32.41
id-3134,O15826,32.49
id-1965,O15826,32.5
id-2655,O15826,32.5
id-3377,O15826,32.51
id-4357,Q4QBL1,32.52
id-2752,Q4QBL1,32.54
id-706,O15826,32.56
id-4606,Q4QHJ8,32.56
id-1855,O97193,32.58
id-2581,Q4QHJ8,32.6
id-1314,Q27686,32.6
id-2171,O15826,32.6
id-957,Q4QHJ8,32.6
id-5251,O15826,32.62
id-2785,O15826,32.65
id-3830,O97193,32.67
id-969,O97193,32.69
id-5054,O15826,32.7
id-1434,Q4QBL1,32.75
id-2408,O97193,32.77
id-4454,O97193,32.8
id-4727,Q4QHJ8,32.86
id-5306,Q4QBL1,32.86
id-1553,O97193,32.88
id-4947,Q4QBL1,32.88
id-675,O15826,32.88
id-2449,O15826,32.9
id-1365,O97193,32.91
id-5270,O15826,32.94
id-1330,O97193,32.95
id-4305,O15826,32.95
id-926,Q4QHJ8,32.97
id-1757,Q4QHJ8,32.99
id-4119,Q4QHJ8,32.99
id-267,O97193,320.02
id-1765,Q27686,320.49
id-881,Q4QHJ8,320.63
id-2399,Q4QBL1,320.65
id-2498,O15826,320.82
id-853,Q4QBL1,320.93
id-2063,Q27686,320.95
id-1912,Q4QBL1,3200.19
id-1236,Q4QBL1,3200.63
id-122,P48499,320006.93
id-2675,O97193,3201.42
id-1698,Q4QHJ8,32017.0
id-200,Q6TUJ5,3203.55
id-3944,Q6TUJ5,3204.71
id-2520,Q4QBL1,32041.41
id-1262,P48499,32053.44
id-2770,P48499,320532.98
id-928,Q4QBL1,3206.42
id-988,Q4QHJ8,32060.16
id-4661,P48499,320606.37
id-1537,P48499,32063.65
id-4446,Q6TUJ5,320661.99
id-1903,O97193,3207.57
id-185,Q27686,32075.23
id-954,Q4QHJ8,3209.03
id-1051,P48499,3209.22
id-1493,Q4QBL1,3209.29
id-5012,O15826,3209.52
id-2477,Q27686,3209.72
id-5283,P48499,3209.8
id-2619,O15826,32098.59
id-3579,P48499,321.11
id-3139,Q4QHJ8,321.65
id-1674,O97193,321.7
id-3705,O15826,321.7
id-1776,Q27686,32112.87
id-2274,O97193,32113.18
id-4874,Q27686,32113.46
id-584,Q6TUJ5,32121.01
id-414,Q27686,32124.96
id-1818,Q4QBL1,32127.85
id-4031,Q4QHJ8,321523.97
id-839,Q4QHJ8,321523.97
id-2357,P48499,32153.83
id-1615,Q4QHJ8,32154.18
id-3724,O15826,3216.94
id-3211,Q6TUJ5,321631.83
id-3841,P48499,321677.22
id-2255,Q6TUJ5,32168.73
id-2161,P48499,3218.29
id-2158,O15826,3218.47
id-2350,O97193,3218.58
id-4867,O97193,3218.58
id-1907,P48499,32183.42
id-1896,Q27686,32184.06
id-2067,Q27686,32184.06
id-2255,P48499,32186.68
id-3827,O97193,322.28
id-322,O97193,322.33
id-2333,Q6TUJ5,322.36
id-885,Q4QHJ8,322.47
id-261,Q27686,322.47
id-2120,O15826,32203.86
id-2523,P48499,32209.37
id-2657,P48499,322114.58
id-1194,Q6TUJ5,32224.97
id-1493,Q4QHJ8,3223.2
id-4380,P48499,32230.07
id-203,Q6TUJ5,32233.85
id-693,P48499,32233.92
id-2648,Q4QHJ8,3224.59
id-1347,O15826,3224.97
id-1778,Q27686,3226.58
id-2802,Q4QHJ8,32261.68
id-913,Q4QBL1,3227.15
id-3181,P48499,3227.72
id-975,Q6TUJ5,32275.04
id-2439,Q4QBL1,3228.23
id-752,Q27686,32280.85
id-1097,Q6TUJ5,322825.89
id-4486,P48499,32286.2
id-1086,Q4QBL1,3229.54
id-2234,P48499,32292.66
id-4635,Q6TUJ5,322973.37
id-3097,Q6TUJ5,322973.37
id-4577,Q6TUJ5,322996.42
id-1448,Q6TUJ5,322996.42
id-3826,Q4QHJ8,323.07
id-1482,Q27686,323.32
id-1944,O15826,323.36
id-5062,O97193,323.48
id-2698,O15826,323.49
id-1852,O97193,323.52
id-464,P48499,323.53
id-434,Q27686,323.58
id-358,O97193,323.6
id-883,O15826,323.75
id-316,O15826,323.75
id-403,Q4QHJ8,323.96
id-2196,Q6TUJ5,32302.83
id-3460,Q6TUJ5,32302.87
id-4314,Q6TUJ5,32304.89
id-4604,O97193,3231.89
id-1886,Q6TUJ5,32315.04
id-1968,P48499,32319.08
id-1968,O97193,3232.35
id-2861,Q27686,3232.81
id-4737,Q27686,32324.72
id-3456,O15826,3233.21
id-5294,Q6TUJ5,3233.85
id-189,Q6TUJ5,323325.69
id-1579,P48499,323339.54
id-4789,P48499,323378.06
id-3602,Q4QBL1,32338.29
id-1223,P48499,32340.91
id-1762,Q27686,32343.93
id-3772,O97193,323470.92
id-4582,Q6TUJ5,3235.29
id-4055,Q27686,3235.88
id-1790,P48499,32355.33
id-4624,P48499,323577.31
id-1735,O97193,3236.0
id-162,O15826,3236.43
id-2207,Q27686,32361.16
id-2401,Q27686,323691.55
id-163,Q4QBL1,3238.65
id-1018,Q4QBL1,3238.8
id-3694,Q4QHJ8,3239.34
id-1745,O97193,32393.97
id-2413,P48499,324.16
id-4832,P48499,324.21
id-137,Q6TUJ5,324.41
id-466,Q6TUJ5,324.42
id-2451,Q4QHJ8,324.57
id-5285,Q27686,324.63
id-3358,O97193,324.86
id-2042,Q6TUJ5,32429.38
id-2858,O15826,3243.2
id-3014,Q6TUJ5,324398.14
id-1764,Q27686,3244.63
id-2527,P48499,32445.69
id-3268,Q4QBL1,32449.0
id-2516,P48499,32459.62
id-2503,Q27686,32466.29
id-984,P48499,32466.65
id-53,P48499,32468.14
id-1880,P48499,32478.27
id-3418,P48499,32479.91
id-1025,P48499,3248.43
id-3045,Q27686,3249.29
id-1547,O15826,3249.78
id-4162,O15826,3249.78
id-4213,P48499,32491.47
id-3370,P48499,32494.0
id-4194,Q27686,325.14
id-3294,Q4QBL1,325.19
id-1276,Q27686,325.24
id-1069,Q4QHJ8,325.25
id-4375,Q27686,325.29
id-3682,O15826,325.4
id-1785,Q27686,325.64
id-559,O97193,325.94
id-1089,P48499,325.96
id-2096,Q4QBL1,3251.51
id-44,Q6TUJ5,325127.34
id-4671,Q4QBL1,32524.05
id-3163,Q6TUJ5,32524.59
id-2005,O15826,325247.66
id-4613,Q6TUJ5,325393.57
id-3422,Q27686,3255.23
id-984,Q4QHJ8,32550.06
id-2800,Q6TUJ5,32551.63
id-3820,Q4QHJ8,3256.57
id-2550,Q4QBL1,3256.6
id-4737,Q4QHJ8,32564.39
id-1392,Q6TUJ5,3257.22
id-1557,O97193,3257.72
id-2069,Q4QHJ8,32572.62
id-4193,Q4QHJ8,326.08
id-350,Q4QHJ8,326.11
id-3830,Q4QBL1,326.12
id-5270,Q4QBL1,326.14
id-1231,O97193,326.3
id-4329,Q6TUJ5,326.46
id-842,Q4QBL1,326.59
id-1452,Q4QBL1,326.76
id-1556,O97193,326.82
id-1526,O15826,326.85
id-3427,O15826,3260.31
id-2087,O15826,3260.31
id-2533,O97193,32619.97
id-3453,Q4QHJ8,32628.64
id-1978,P48499,32638.78
id-3154,O15826,3264.44
id-1864,P48499,3264.59
id-3403,O15826,3264.97
id-4822,P48499,32642.57
id-43,Q6TUJ5,32650.21
id-3634,O97193,3266.3
id-3815,P48499,32663.91
id-4828,P48499,326703.63
id-4827,P48499,326703.63
id-568,Q6TUJ5,32671.37
id-2153,O15826,32672.19
id-2087,Q4QBL1,32676.57
id-3427,Q4QBL1,32676.57
id-1930,Q6TUJ5,32678.58
id-330,Q27686,32687.33
id-4893,O97193,3269.94
id-221,Q27686,32690.78
id-4906,Q27686,327.1
id-1600,Q27686,327.19
id-5143,Q4QHJ8,327.51
id-136,Q4QHJ8,327.87
id-709,P48499,3270.32
id-3814,Q4QHJ8,3270.68
id-4758,P48499,32708.95
id-3842,Q27686,3271.71
id-3044,Q4QHJ8,327118.2
id-284,Q4QHJ8,32716.67
id-1969,O97193,3273.1
id-1001,P48499,3273.69
id-5073,Q6TUJ5,3273.86
id-1007,P48499,32731.08
id-3773,Q6TUJ5,327351.74
id-4758,Q27686,32737.04
id-1690,Q27686,3274.97
id-2624,O97193,3275.47
id-4976,Q6TUJ5,3275.53
id-4410,Q4QBL1,32757.11
id-415,Q4QBL1,3276.35
id-3943,P48499,3276.95
id-835,O15826,3276.98
id-1655,O15826,3276.98
id-4259,Q6TUJ5,3277.89
id-2209,Q6TUJ5,32772.93
id-4617,O97193,3278.96
id-1223,Q27686,32781.0
id-2676,Q6TUJ5,32787.87
id-166,P48499,32790.35
id-2966,Q4QBL1,328.01
id-419,O97193,328.16
id-5305,Q6TUJ5,328.24
id-600,Q4QBL1,328.38
id-2093,Q27686,328.42
id-2332,Q4QHJ8,328.7
id-435,O97193,328.92
id-4890,Q4QHJ8,328.94
id-1237,Q4QBL1,328.95
id-1657,O15826,328.99
id-2624,Q27686,32803.32
id-1748,O97193,32805.98
id-5287,O15826,3281.05
id-2700,P48499,32815.67
id-4670,Q4QBL1,32817.15
id-783,Q4QBL1,3282.54
id-1200,Q4QBL1,3282.58
id-3243,Q27686,3283.45
id-2082,Q6TUJ5,3285.76
id-991,Q4QBL1,32854.14
id-3570,P48499,3286.44
id-827,Q6TUJ5,3287.4
id-353,Q6TUJ5,3287.4
id-2592,Q27686,32886.12
id-5376,Q6TUJ5,3289.29
id-1156,Q4QBL1,32893.59
id-4808,P48499,329.02
id-2339,O15826,329.05
id-1464,O97193,329.17
id-1838,O97193,329.28
id-594,O15826,329.28
id-1940,Q4QHJ8,329.77
id-1679,O15826,329.96
id-2313,O97193,3291.22
id-1883,Q27686,3292.58
id-3466,O97193,3292.81
id-2195,Q6TUJ5,32927.31
id-1148,Q4QBL1,32929.11
id-4921,Q27686,3293.98
id-1694,P48499,32935.37
id-5142,P48499,32967.82
id-896,O15826,32969.09
id-2104,Q4QBL1,32994.4
id-4807,O97193,33.02
id-1837,O97193,33.02
id-4548,Q27686,33.05
id-4175,O15826,33.09
