smile-id,smile
smile-5948,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
smile-5949,C[N+](C)(C)CCOC(=O)NCCCCCCNC(=O)OCC[N+](C)(C)C
smile-5950,CN(CCO)C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
smile-5951,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
smile-5952,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
smile-5953,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
smile-5954,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)[C@@H](NC(=O)[C@H](OC(=O)[C@H](C)N)c4ccccc4)[C@H]3SC2)s1
smile-5955,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1
smile-5956,OCC1=C(Cl)C=C(Cl)C=C1
smile-5957,CN1Cc2c(S(=O)(=O)N(C)C)cc3c(c2C1)NC(=O)/C3=N\O
smile-5958,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O
smile-5959,C=C(C#N)C(=O)OCCC(C)C
smile-5960,CCC1=C[C@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
smile-5961,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
smile-5962,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F
smile-5963,CO/N=C/[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C
smile-5964,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21
smile-5965,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@H]1OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)O)OCO4
smile-5966,Clc1cncc(N2CCNCC2)n1
smile-5967,CC[C@H](c1ccccc1)[C@@H](c1ccc(OCCNC)cc1)c1ccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc1
smile-5968,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@H](O)[C@H]3C2)cc1
smile-5969,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
smile-5970,CCCCCCCCCCCC[C@](C#N)(CCCN(C)CCc1cccc(OC)c1)c1cccc(OC)c1
smile-5971,O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
smile-5972,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2
smile-5973,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)CC[C@@H]3[C@H]1C5
smile-5974,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)nc1O
smile-5975,CC(C)CC(NC(C)=O)C(O)=O
smile-5976,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
smile-5977,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1
smile-5978,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
smile-5979,N[C@@H]1C[C@H]1C1=CC=CC=C1
smile-5980,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
smile-5981,CC1(C)[C@@H](C(=O)O[C@@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl
smile-5982,COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
smile-5983,COC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1ccccc1
smile-5984,CCNCCCNCCCCCCCNCCCNCC
smile-5985,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)CC(C)=C[C@@H]21
smile-5986,CC1=C(/C=C\C(C)=C\C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
smile-5987,OC[C@@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O
smile-5988,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
smile-5989,CCCCCCC(C)NN
smile-5990,CC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@]2(C(=O)O)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)O
smile-5991,CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
smile-5992,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1
smile-5993,CC1=C(C/C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
smile-5994,C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1
smile-5995,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1
smile-5996,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CCC2=O
smile-5997,CC(C)(C)NC[C@@H](O)COc1ccc(O)c2c1CCC(O)=N2
smile-5998,C[C@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
smile-5999,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
smile-6000,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@@H]3[C@@H]1CC[C@@H]2O
smile-6001,C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1
smile-6002,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(=O)O)OCO4)cc(OC)c1OC
smile-6003,O=C(c1ccc2nonc2c1)N1CCCCC1
smile-6004,OCCN1CCN(CC1)C(=O)CN1C(=O)SC2=C1C=C(Cl)C=C2
smile-6005,Oc1cccc2c1CC[C@@H](NCCc1cccs1)C2
smile-6006,OC(=O)C1=NN(C(O)=C1\N=N\C1=CC=C(C=C1)S(O)(=O)=O)C1=CC=C(C=C1)S(O)(=O)=O
smile-6007,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
smile-6008,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O
smile-6009,COc1cc(Cl)cc([C@@H](C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC
smile-6010,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
smile-6011,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1
smile-6012,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2C(=O)CC[C@H]2CO)[C@@H]1O
smile-6013,CSCC[C@@H](N)C(=O)O
smile-6014,CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O
smile-6015,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCCCF)cc3)c(F)c2)C(=O)O1
smile-6016,COC1=C(NC2=NC=C(Cl)C(NC3=CC=CC=C3P(C)(C)=O)=N2)C=CC(=C1)N1CCC(CC1)N1CCN(C)CC1
smile-6017,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(O)c(O)c1)c1ccccc1
smile-6018,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1
smile-6019,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
smile-6020,O=C(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
smile-6021,C[N+]1(C)[C@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@@H]1O[C@@H]12
smile-6022,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
smile-6023,CCc1nc2c(C)cc(C)nc2n1Cc1ccc2c(c1)CCc1ccccc1N2Cc1nn[nH]n1
smile-6024,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl
smile-6025,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(C=C(O)C=C3O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC=C(O4)C(Cl)=C1)C(O)=O)C(Cl)=C2
smile-6026,CC\C(=C(\CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1
smile-6027,OC(=O)COC1=CC(OCC(O)=O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1
smile-6028,CCC(=O)O[C@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C
smile-6029,Cc1cccc(C)c1NC(=O)[C@H](C)N
smile-6030,CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1
smile-6031,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(C)=O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
smile-6032,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO
smile-6033,C[N@@+]1([O-])CCC[C@H]1c1cccnc1
smile-6034,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
smile-6035,Cc1cccc(C)c1/N=C(\O)[C@H]1CCCCN1
smile-6036,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21
smile-6037,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
smile-6038,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC1=O
smile-6039,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
smile-6040,CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1
smile-6041,CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C)C=C2)C(=O)O1
smile-6042,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
smile-6043,O=C(O)CNC(=O)c1cccc(O)c1
smile-6044,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
smile-6045,NC[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@H](N)C[C@@H]1O
smile-6046,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1
smile-6047,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C
smile-6048,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
smile-6049,CC(=O)NO
smile-6050,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=C1N=CC=N2)C1=CC=C(Cl)C=N1
smile-6051,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
smile-6052,NC[C@H]1CCCC[C@]1(O)c1cccc(O)c1
smile-6053,CN1CC[C@@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5
smile-6054,NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1
smile-6055,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1
smile-6056,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
smile-6057,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@H]1C[C@H](O)[C@@]2(O)C(=O)CO
smile-6058,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
smile-6059,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21
smile-6060,CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1
smile-6061,CCOc1cc(C/C(O)=N\[C@@H](CC(C)C)c2ccccc2N)ccc1C(=O)O
smile-6062,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
smile-6063,CC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O
smile-6064,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
smile-6065,FC(F)(F)C1=C(Cl)C=CC(NC(=O)NC2=CC=C(Cl)C=C2)=C1
smile-6066,N=C(N)N/N=C/c1c(Cl)cccc1Cl
smile-6067,CC(=O)[C@@H](O)[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O
smile-6068,C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N
smile-6069,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1
smile-6070,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1
smile-6071,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCNC1=O
smile-6072,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1
smile-6073,CC[N+](C)(C)[C@H](C)CC(c1ccccc1)c1ccccc1
smile-6074,COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)CC1C
smile-6075,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
smile-6076,O=C[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
smile-6077,COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1
smile-6078,CCCCCN(CCCOC)C(=O)C(CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1
smile-6079,O[C@@H](C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N2C1=O)C(O)=O)C1=CC=CC=C1
smile-6080,CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1
smile-6081,CC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2
smile-6082,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1
smile-6083,C[C@H](C(=O)O)c1ccc(C(=O)C2=C[C@H]3O[C@H]3S2)cc1
smile-6084,CN1CCN(C2=C3OCC4=NSC5=C(C(=O)O)C(=O)CC(=C2F)[C@@H]5[C@H]43)CC1
smile-6085,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
smile-6086,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4cnccc4C(F)(F)F)ccc23)cc1
smile-6087,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=C1C=CC=C2
smile-6088,CS(=O)(=O)C1=CC=C(C=C1)C1=CN2C=CC=CC2=N1
smile-6089,FC(F)(F)C1=CC=CC(=C1)N1CCN(CCC2=NN=C3C4CCCC4CN23)CC1
smile-6090,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
smile-6091,CCCCNC1=CC(O)=C(C=C1)C(=O)OCCN(C)C
smile-6092,[O-]C(=O)C1=C(C[N+]2=CC=CC=C2)CS[C@@H]2[C@H](NC(=O)CC3=CC=CS3)C(=O)N12
smile-6093,COC(=O)c1ccc(C)cc1O
smile-6094,OC1=C(C=C(Br)C=C1Br)C(=O)NC1=CC(=CC=C1)C(F)(F)F
smile-6095,O=C(C(c1ccccc1)c1ccccc1)N1CCN(C[C@H](O)COc2cccc3ncccc23)CC1
smile-6096,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
smile-6097,O=BOO
smile-6098,Cc1cn([C@@H]2C[C@@H](N)[C@@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)nc1O
smile-6099,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
smile-6100,NS(=O)(=O)C1=C(Cl)C=C2N=CNS(=O)(=O)C2=C1
smile-6101,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F
smile-6102,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)C1=CNC=N1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCCN[C@@H](C)C1=CC=CC=C1
smile-6103,COC1=CC(=CC(OC)=C1OC)C(=O)OCC1=CC=CC(COC(=O)C2=CC(OC)=C(OC)C(OC)=C2)=N1
smile-6104,CC(C)(C)OC[C@H]1N(CCNC1=O)C(=O)C[C@H](N)CC1=CC(F)=C(F)C=C1F
smile-6105,N#Cc1ccc2c(c1)CO[C@]2(CCC(=O)O)c1ccc(F)cc1
smile-6106,O=C1N=C2C=CC=CN2C12Cc1ccccc1C2
smile-6107,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
smile-6108,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1cccnc1)C(=O)NC(C)(CO)CO
smile-6109,COc1cc([C@@](C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O
smile-6110,CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12
smile-6111,C[C@@H]1CCO[C@H]2CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N12
smile-6112,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
smile-6113,CN[C@@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@@H](O[C@@H]3OC[C@@](C)(O)[C@@H](NC)[C@@H]3O)[C@@H]2O)O1
smile-6114,CCCCc1oc2ccc(C(=O)OC(C)C)cc2c1C(=O)c1ccc(CCCN(CCCC)CCCC)cc1
smile-6115,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O
smile-6116,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C
smile-6117,CCOc1ccccc1OC[C@H]1CNCCO1
smile-6118,CC(O)(P(O)(O)=O)P(O)(O)=O
smile-6119,CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl
smile-6120,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1
smile-6121,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
smile-6122,CN(C)C\C=C(\C1=CC=C(Br)C=C1)C1=CN=CC=C1
smile-6123,CN(C)C[C@@H]1CCCC[C@@]1(O)c1cccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1
smile-6124,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1
smile-6125,O=C1[C@H]2CC3C[C@H]1CC(O)(C3)C2
smile-6126,O=C(NS(=O)(=O)c1ccc(Cl)s1)c1ccc(-n2c(=O)[nH]c3cc(NCc4ccc(F)cc4)ccc3c2=O)cc1
smile-6127,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
smile-6128,C[N+]1(C)CCN(c2ccccc2)CC1
smile-6129,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCCC1C(N)=O
smile-6130,Cc1cc2c(C(=O)O)cccc2n1C(=O)c1ccc(OC[C@@H]2CN(C)c3ccc(F)cc3O2)cc1
smile-6131,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F
smile-6132,CN1CCN(C2=C3OCC4=NSC5=C(C(=O)O)C(=O)CC(=C2F)[C@@H]5[C@@H]43)CC1
smile-6133,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
smile-6134,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
smile-6135,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2
smile-6136,CCOC(=O)N1CCC(CC1)=C1C2=CC=C(Cl)C=C2CCC2=C1N=CC=C2
smile-6137,Nc1nc2c(c(=O)[nH]1)N[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
smile-6138,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)cc1N
smile-6139,COc1ccc(CCN(C)CCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
smile-6140,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(-c3nnn[nH]3)c2)c1O
smile-6141,Cc1csc(Cl)c1NC1=NCCN1
smile-6142,CC(=O)Nc1c(I)c(C(=O)N[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
smile-6143,CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC
smile-6144,C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
smile-6145,NC[C@H]1CC[C@@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
smile-6146,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1
smile-6147,CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3C[C@H](C)C4=CC(=O)C[C@@H](O)[C@]4(C)[C@@H]3CC[C@@]21C
smile-6148,N#Cc1cc2c(OC[C@@H](O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1
smile-6149,O=C(O)CCc1cc(I)c(OCc2ccc(I)cc2)c(I)c1
smile-6150,O=C1N=C(O)[C@H](O)N1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
smile-6151,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
smile-6152,O=C(CCCCCC[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)c1cc2ccccc2s1)OCC(CO)(CO)CO
smile-6153,CCCCCCCCCCOC1=C(OC)C=C(C=C1OC)C(N)=O
smile-6154,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21
smile-6155,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O
smile-6156,FC(F)C(F)(F)CBr
smile-6157,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O
smile-6158,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CC=CS1)C2=O)C(O)=O
smile-6159,CCCCCCCCCCCC[C@@](C#N)(CCCN(C)CCc1cccc(OC)c1)c1cccc(OC)c1
smile-6160,C=CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](O)[C@H](O)C3)[C@H](C)[C@H](O)CC1=O)[C@H](C)C[C@@H]2OC
smile-6161,OCC(Br)(Br)Br
smile-6162,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
smile-6163,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C
smile-6164,CC(CN(C)C)OC(C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
